product_id,product_category_name,category_name_english,product_base_price,product_weight_g,product_length_cm,product_height_cm,product_width_cm
prd_01179,health_perfumery,Health & Perfumery,114.17,10033.0,58,46,23
prd_01180,beauty_cosmetics,Beauty & Cosmetics,43.36,2347.0,21,6,25
prd_01181,fashion_shoes,Shoes & Footwear,130.97,8294.0,99,45,57
prd_01182,fashion_shoes,Shoes & Footwear,133.64,521.0,57,67,37
prd_01183,computers_accessories,Computers & Accessories,206.61,14057.0,91,6,39
prd_01184,telephony,Telephony/Mobile,458.15,2012.0,13,40,39
prd_01185,garden_tools,Garden Tools,117.76,5526.0,95,50,37
prd_01186,toys,Toys & Games,131.56,3745.0,72,17,80
prd_01187,computers_accessories,Computers & Accessories,1114.62,8170.0,14,51,18
prd_01188,telephony,Telephony/Mobile,516.06,10755.0,36,27,36
prd_01189,home_appliances,Home Appliances,909.6,11267.0,86,57,46
prd_01190,housewares,Housewares,61.98,3402.0,24,54,66
prd_01191,telephony,Telephony/Mobile,296.86,1435.0,60,70,16
prd_01192,books_stationery,Books & Stationery,45.02,7992.0,86,11,37
prd_01193,computers_accessories,Computers & Accessories,1370.43,5872.0,27,6,37
prd_01194,electronics,Electronics,207.1,5508.0,73,76,27
prd_01195,fashion_shoes,Shoes & Footwear,155.27,10347.0,82,60,79
prd_01196,toys,Toys & Games,75.16,11995.0,69,67,28
prd_01197,sports_leisure,Sports & Leisure,107.32,13909.0,68,42,61
prd_01198,electronics,Electronics,671.16,7935.0,12,54,35
prd_01199,fashion_clothing,Fashion & Apparel,45.6,7131.0,21,20,13
prd_01200,office_furniture,Office Furniture,387.22,8628.0,47,68,56
prd_01201,fashion_clothing,Fashion & Apparel,34.08,3594.0,10,33,41
prd_01202,office_furniture,Office Furniture,107.0,12816.0,94,43,50
prd_01203,computers_accessories,Computers & Accessories,807.64,10852.0,76,25,48
prd_01204,fashion_clothing,Fashion & Apparel,16.52,1238.0,47,20,79
prd_01205,electronics,Electronics,380.1,10509.0,85,15,25
prd_01206,electronics,Electronics,589.16,12322.0,26,64,67
prd_01207,toys,Toys & Games,47.63,2024.0,41,46,66
prd_01208,garden_tools,Garden Tools,81.52,6970.0,85,55,50
prd_01209,electronics,Electronics,426.31,10971.0,16,40,25
prd_01210,office_furniture,Office Furniture,123.4,9440.0,16,20,58
prd_01211,office_furniture,Office Furniture,230.19,9042.0,53,27,72
prd_01212,automotive,Automotive Parts,125.99,9915.0,24,44,75
prd_01213,fashion_shoes,Shoes & Footwear,56.97,10341.0,91,58,17
prd_01214,electronics,Electronics,516.05,6461.0,54,30,39
prd_01215,fashion_clothing,Fashion & Apparel,52.95,12950.0,93,58,33
prd_01216,fashion_shoes,Shoes & Footwear,107.86,5167.0,70,62,54
prd_01217,sports_leisure,Sports & Leisure,164.47,1784.0,48,57,20
prd_01218,housewares,Housewares,55.14,3607.0,95,51,22
prd_01219,housewares,Housewares,94.35,12291.0,63,21,71
prd_01220,telephony,Telephony/Mobile,986.62,5958.0,79,40,56
prd_01221,home_appliances,Home Appliances,472.15,10661.0,27,58,35
prd_01222,health_perfumery,Health & Perfumery,80.37,7940.0,11,16,39
prd_01223,health_perfumery,Health & Perfumery,98.86,11762.0,65,22,69
prd_01224,telephony,Telephony/Mobile,588.56,473.0,38,38,14
prd_01225,health_perfumery,Health & Perfumery,94.57,9495.0,71,79,56
prd_01226,sports_leisure,Sports & Leisure,24.91,13434.0,90,64,54
prd_01227,health_perfumery,Health & Perfumery,98.14,3569.0,11,76,50
prd_01228,books_stationery,Books & Stationery,34.84,4265.0,34,20,45
prd_01229,home_appliances,Home Appliances,442.56,14421.0,57,9,21
prd_01230,fashion_clothing,Fashion & Apparel,94.75,10132.0,41,73,52
prd_01231,sports_leisure,Sports & Leisure,22.82,12052.0,67,59,34
prd_01232,telephony,Telephony/Mobile,490.26,14263.0,64,31,43
prd_01233,sports_leisure,Sports & Leisure,91.21,9703.0,55,6,62
prd_01234,garden_tools,Garden Tools,238.57,6269.0,88,71,80
prd_01235,housewares,Housewares,52.88,1883.0,55,49,37
prd_01236,electronics,Electronics,696.72,7403.0,60,51,37
prd_01237,sports_leisure,Sports & Leisure,207.16,3639.0,43,79,24
prd_01238,fashion_clothing,Fashion & Apparel,84.91,13753.0,20,71,32
prd_01239,electronics,Electronics,117.8,6604.0,76,13,23
prd_01240,computers_accessories,Computers & Accessories,851.4,11232.0,46,44,76
prd_01241,housewares,Housewares,38.47,1081.0,38,62,32
prd_01242,electronics,Electronics,167.51,12537.0,35,67,18
prd_01243,beauty_cosmetics,Beauty & Cosmetics,92.34,12770.0,76,71,18
prd_01244,home_appliances,Home Appliances,248.2,7665.0,95,33,52
prd_01245,telephony,Telephony/Mobile,155.5,10914.0,19,10,22
prd_01246,fashion_clothing,Fashion & Apparel,69.01,8290.0,59,37,41
prd_01247,housewares,Housewares,81.78,4815.0,89,41,50
prd_01248,fashion_shoes,Shoes & Footwear,134.7,10626.0,89,47,44
prd_01249,electronics,Electronics,759.23,7067.0,13,37,34
prd_01250,sports_leisure,Sports & Leisure,164.66,2882.0,96,55,74
prd_01251,fashion_clothing,Fashion & Apparel,84.48,5917.0,100,16,52
prd_01252,beauty_cosmetics,Beauty & Cosmetics,28.06,14702.0,70,23,78
prd_01253,computers_accessories,Computers & Accessories,220.64,2974.0,77,30,40
prd_01254,computers_accessories,Computers & Accessories,1390.69,8853.0,69,18,54
prd_01255,toys,Toys & Games,123.78,8182.0,19,43,80
prd_01256,electronics,Electronics,182.62,8941.0,11,45,61
prd_01257,computers_accessories,Computers & Accessories,554.7,13680.0,50,77,26
prd_01258,telephony,Telephony/Mobile,388.62,14323.0,16,42,77
prd_01259,housewares,Housewares,93.73,5427.0,29,23,54
prd_01260,home_appliances,Home Appliances,536.59,7389.0,27,44,65
prd_01261,toys,Toys & Games,56.18,8136.0,46,61,33
prd_01262,automotive,Automotive Parts,222.76,14350.0,95,21,33
prd_01263,fashion_shoes,Shoes & Footwear,57.52,9887.0,71,62,79
prd_01264,electronics,Electronics,658.37,7096.0,52,62,29
prd_01265,electronics,Electronics,526.05,8268.0,89,79,12
prd_01266,health_perfumery,Health & Perfumery,63.42,9609.0,23,78,47
prd_01267,fashion_clothing,Fashion & Apparel,86.87,6713.0,68,49,36
prd_01268,electronics,Electronics,587.42,7661.0,13,50,63
prd_01269,sports_leisure,Sports & Leisure,179.83,14608.0,72,29,49
prd_01270,beauty_cosmetics,Beauty & Cosmetics,32.25,9801.0,50,79,48
prd_01271,health_perfumery,Health & Perfumery,91.17,10102.0,45,12,52
prd_01272,books_stationery,Books & Stationery,24.11,3571.0,48,68,60
prd_01273,electronics,Electronics,138.74,10921.0,60,24,63
prd_01274,housewares,Housewares,111.98,6785.0,46,30,14
prd_01275,telephony,Telephony/Mobile,203.34,3667.0,35,53,66
prd_01276,home_appliances,Home Appliances,215.89,14526.0,39,57,32
prd_01277,books_stationery,Books & Stationery,33.28,3418.0,10,49,33
prd_01278,beauty_cosmetics,Beauty & Cosmetics,59.38,13393.0,84,37,27
prd_01279,fashion_clothing,Fashion & Apparel,99.43,4592.0,63,56,43
prd_01280,computers_accessories,Computers & Accessories,397.31,8112.0,89,26,42
prd_01281,home_appliances,Home Appliances,641.13,213.0,27,56,23
prd_01282,fashion_clothing,Fashion & Apparel,88.53,10124.0,14,34,65
prd_01283,books_stationery,Books & Stationery,33.38,8188.0,100,9,15
prd_01284,sports_leisure,Sports & Leisure,296.78,14925.0,44,35,33
prd_01285,automotive,Automotive Parts,270.35,11944.0,83,29,25
prd_01286,sports_leisure,Sports & Leisure,178.97,4157.0,38,55,23
prd_01287,health_perfumery,Health & Perfumery,84.31,9962.0,68,76,73
prd_01288,beauty_cosmetics,Beauty & Cosmetics,79.3,14571.0,12,18,78
prd_01289,electronics,Electronics,446.61,10071.0,55,46,55
prd_01290,sports_leisure,Sports & Leisure,125.03,14179.0,85,12,62
prd_01291,electronics,Electronics,382.45,6130.0,46,52,60
prd_01292,sports_leisure,Sports & Leisure,18.02,4042.0,80,25,17
prd_01293,electronics,Electronics,464.93,2435.0,54,35,45
prd_01294,health_perfumery,Health & Perfumery,65.98,10224.0,71,73,35
prd_01295,beauty_cosmetics,Beauty & Cosmetics,85.87,6251.0,11,7,61
prd_01296,electronics,Electronics,701.92,6541.0,59,31,68
prd_01297,toys,Toys & Games,65.68,11543.0,57,6,53
prd_01298,books_stationery,Books & Stationery,28.69,8328.0,48,16,12
prd_01299,garden_tools,Garden Tools,214.96,702.0,21,39,17
prd_01300,automotive,Automotive Parts,270.82,4476.0,81,27,31
prd_01301,fashion_clothing,Fashion & Apparel,36.71,8189.0,77,9,25
prd_01302,garden_tools,Garden Tools,152.47,14782.0,51,69,76
prd_01303,electronics,Electronics,72.3,10553.0,93,66,34
prd_01304,garden_tools,Garden Tools,156.9,5309.0,84,58,25
prd_01305,fashion_shoes,Shoes & Footwear,149.45,7005.0,53,33,75
prd_01306,telephony,Telephony/Mobile,355.03,8938.0,89,15,67
prd_01307,books_stationery,Books & Stationery,25.34,14631.0,77,32,48
prd_01308,housewares,Housewares,98.52,5256.0,96,57,48
prd_01309,home_appliances,Home Appliances,778.0,7378.0,68,79,16
prd_01310,home_appliances,Home Appliances,823.28,7770.0,58,16,59
prd_01311,telephony,Telephony/Mobile,409.81,3413.0,76,37,33
prd_01312,fashion_clothing,Fashion & Apparel,92.24,357.0,69,73,24
prd_01313,health_perfumery,Health & Perfumery,67.21,6089.0,67,58,33
prd_01314,fashion_shoes,Shoes & Footwear,103.76,741.0,45,47,15
prd_01315,sports_leisure,Sports & Leisure,220.23,7027.0,37,59,76
prd_01316,housewares,Housewares,134.05,3629.0,74,19,74
prd_01317,electronics,Electronics,436.57,705.0,40,67,43
prd_01318,fashion_clothing,Fashion & Apparel,31.11,10043.0,76,60,67
prd_01319,fashion_clothing,Fashion & Apparel,86.35,8624.0,78,45,62
prd_01320,fashion_clothing,Fashion & Apparel,46.33,1550.0,32,13,34
prd_01321,fashion_clothing,Fashion & Apparel,46.2,4384.0,55,68,20
prd_01322,toys,Toys & Games,85.68,14586.0,94,35,65
prd_01323,automotive,Automotive Parts,190.95,2755.0,81,76,25
prd_01324,home_appliances,Home Appliances,404.78,13883.0,13,27,43
prd_01325,fashion_shoes,Shoes & Footwear,151.68,1418.0,84,10,79
prd_01326,beauty_cosmetics,Beauty & Cosmetics,58.2,5831.0,43,21,10
prd_01327,sports_leisure,Sports & Leisure,46.31,4498.0,78,19,16
prd_01328,telephony,Telephony/Mobile,959.91,2741.0,80,68,53
prd_01329,housewares,Housewares,149.22,13454.0,69,14,55
prd_01330,housewares,Housewares,149.73,3605.0,50,57,30
prd_01331,sports_leisure,Sports & Leisure,230.66,2587.0,52,19,56
prd_01332,telephony,Telephony/Mobile,232.19,12882.0,90,42,66
prd_01333,home_appliances,Home Appliances,850.3,2298.0,64,75,72
prd_01334,housewares,Housewares,13.1,8433.0,30,10,41
prd_01335,telephony,Telephony/Mobile,279.94,10963.0,28,15,35
prd_01336,computers_accessories,Computers & Accessories,1343.37,7727.0,53,73,26
prd_01337,office_furniture,Office Furniture,435.94,8543.0,76,36,53
prd_01338,electronics,Electronics,261.56,13033.0,20,63,78
prd_01339,computers_accessories,Computers & Accessories,1340.56,11244.0,51,16,39
prd_01340,telephony,Telephony/Mobile,833.8,11752.0,71,41,14
prd_01341,housewares,Housewares,22.33,1495.0,97,15,35
prd_01342,toys,Toys & Games,134.76,10616.0,23,42,44
prd_01343,fashion_shoes,Shoes & Footwear,86.49,9503.0,96,43,26
prd_01344,toys,Toys & Games,100.33,1790.0,64,74,47
prd_01345,electronics,Electronics,372.94,14452.0,55,53,22
prd_01346,electronics,Electronics,447.85,13892.0,82,15,67
prd_01347,beauty_cosmetics,Beauty & Cosmetics,10.27,9640.0,23,51,65
prd_01348,electronics,Electronics,646.4,3070.0,21,40,58
prd_01349,home_appliances,Home Appliances,465.57,2147.0,100,48,17
prd_01350,housewares,Housewares,46.71,3398.0,66,51,45
prd_01351,books_stationery,Books & Stationery,17.71,10588.0,22,37,34
prd_01352,beauty_cosmetics,Beauty & Cosmetics,97.42,3414.0,51,21,80
prd_01353,toys,Toys & Games,128.35,3338.0,12,66,79
prd_01354,computers_accessories,Computers & Accessories,1261.07,6234.0,70,80,21
prd_01355,housewares,Housewares,19.85,9291.0,32,39,38
prd_01356,health_perfumery,Health & Perfumery,82.54,13807.0,34,7,54
prd_01357,fashion_shoes,Shoes & Footwear,198.05,2365.0,40,16,45
prd_01358,beauty_cosmetics,Beauty & Cosmetics,87.23,13065.0,57,68,43
prd_01359,electronics,Electronics,745.73,7028.0,83,13,21
prd_01360,electronics,Electronics,380.53,1217.0,53,44,42
prd_01361,health_perfumery,Health & Perfumery,35.17,2872.0,35,22,21
prd_01362,beauty_cosmetics,Beauty & Cosmetics,52.99,3028.0,46,9,68
prd_01363,fashion_shoes,Shoes & Footwear,31.61,9577.0,92,50,43
prd_01364,fashion_shoes,Shoes & Footwear,147.29,9772.0,24,25,29
prd_01365,toys,Toys & Games,118.41,12511.0,44,56,12
prd_01366,electronics,Electronics,375.74,2725.0,56,72,17
prd_01367,fashion_shoes,Shoes & Footwear,115.83,6938.0,74,77,72
prd_01368,housewares,Housewares,85.55,10626.0,12,23,24
prd_01369,housewares,Housewares,130.89,14129.0,86,11,17
prd_01370,sports_leisure,Sports & Leisure,108.72,220.0,35,42,67
prd_01371,sports_leisure,Sports & Leisure,291.86,10634.0,32,34,15
prd_01372,sports_leisure,Sports & Leisure,216.17,613.0,34,63,65
prd_01373,housewares,Housewares,96.86,10269.0,47,55,62
prd_01374,fashion_shoes,Shoes & Footwear,133.74,11225.0,25,30,78
prd_01375,electronics,Electronics,790.22,13106.0,93,19,42
prd_01376,fashion_clothing,Fashion & Apparel,16.24,3822.0,71,71,27
prd_01377,sports_leisure,Sports & Leisure,232.49,3732.0,84,16,73
prd_01378,fashion_shoes,Shoes & Footwear,175.27,2212.0,76,27,55
prd_01379,home_appliances,Home Appliances,816.13,7339.0,24,10,63
prd_01380,toys,Toys & Games,122.81,12953.0,11,43,71
prd_01381,fashion_shoes,Shoes & Footwear,195.36,5633.0,76,35,40
prd_01382,electronics,Electronics,694.47,11436.0,56,32,56
prd_01383,fashion_clothing,Fashion & Apparel,51.11,13649.0,12,36,61
prd_01384,fashion_clothing,Fashion & Apparel,80.42,14787.0,44,6,80
prd_01385,fashion_clothing,Fashion & Apparel,114.5,5047.0,100,34,39
prd_01386,electronics,Electronics,82.23,2036.0,51,67,25
prd_01387,electronics,Electronics,674.71,1037.0,25,69,16
prd_01388,home_appliances,Home Appliances,409.5,12349.0,77,8,51
prd_01389,health_perfumery,Health & Perfumery,107.83,1900.0,84,8,70
prd_01390,computers_accessories,Computers & Accessories,601.24,6176.0,57,50,74
prd_01391,sports_leisure,Sports & Leisure,155.24,2345.0,32,33,27
prd_01392,fashion_shoes,Shoes & Footwear,113.96,6732.0,95,72,69
prd_01393,garden_tools,Garden Tools,175.47,11303.0,18,50,42
prd_01394,fashion_shoes,Shoes & Footwear,179.4,7918.0,48,75,54
prd_01395,office_furniture,Office Furniture,85.91,8545.0,12,30,35
prd_01396,telephony,Telephony/Mobile,759.07,14832.0,34,71,34
prd_01397,sports_leisure,Sports & Leisure,30.72,7344.0,88,41,76
prd_01398,telephony,Telephony/Mobile,971.8,2791.0,97,31,74
prd_01399,electronics,Electronics,488.31,12846.0,26,61,19
prd_01400,health_perfumery,Health & Perfumery,16.41,12041.0,75,65,45
prd_01401,housewares,Housewares,75.84,397.0,61,64,26
prd_01402,sports_leisure,Sports & Leisure,172.57,5065.0,81,13,10
prd_01403,home_appliances,Home Appliances,919.12,1783.0,55,70,14
prd_01404,automotive,Automotive Parts,67.7,11789.0,48,51,58
prd_01405,housewares,Housewares,35.42,6476.0,28,41,39
prd_01406,telephony,Telephony/Mobile,592.39,4003.0,48,44,63
prd_01407,sports_leisure,Sports & Leisure,150.18,8374.0,82,47,60
prd_01408,housewares,Housewares,125.26,5444.0,82,19,23
prd_01409,housewares,Housewares,118.07,13095.0,65,6,13
prd_01410,books_stationery,Books & Stationery,53.62,6801.0,46,28,10
prd_01411,fashion_clothing,Fashion & Apparel,75.8,4041.0,74,38,79
prd_01412,electronics,Electronics,152.73,6082.0,99,78,72
prd_01413,computers_accessories,Computers & Accessories,380.82,2479.0,42,28,37
prd_01414,electronics,Electronics,538.6,10015.0,30,65,44
prd_01415,electronics,Electronics,642.45,4377.0,74,51,62
prd_01416,health_perfumery,Health & Perfumery,107.07,10993.0,48,54,61
prd_01417,health_perfumery,Health & Perfumery,71.53,10078.0,20,24,64
prd_01418,electronics,Electronics,246.83,2563.0,42,49,36
prd_01419,telephony,Telephony/Mobile,944.26,798.0,74,55,51
prd_01420,telephony,Telephony/Mobile,306.15,9317.0,14,59,12
prd_01421,fashion_clothing,Fashion & Apparel,103.13,487.0,60,17,18
prd_01422,books_stationery,Books & Stationery,9.21,893.0,56,44,32
prd_01423,computers_accessories,Computers & Accessories,1488.81,7359.0,97,39,38
prd_01424,books_stationery,Books & Stationery,19.56,1645.0,69,18,69
prd_01425,automotive,Automotive Parts,58.88,13482.0,76,68,46
prd_01426,home_appliances,Home Appliances,416.47,1740.0,16,75,60
prd_01427,toys,Toys & Games,61.98,3963.0,93,79,52
prd_01428,housewares,Housewares,42.78,3757.0,21,55,59
prd_01429,electronics,Electronics,789.28,10157.0,94,23,48
prd_01430,electronics,Electronics,125.26,3533.0,90,36,64
prd_01431,automotive,Automotive Parts,368.18,9432.0,25,72,16
prd_01432,home_appliances,Home Appliances,414.7,1293.0,60,69,73
prd_01433,books_stationery,Books & Stationery,35.16,1418.0,77,70,39
prd_01434,books_stationery,Books & Stationery,47.6,2071.0,69,71,65
prd_01435,beauty_cosmetics,Beauty & Cosmetics,19.77,12731.0,99,26,59
prd_01436,beauty_cosmetics,Beauty & Cosmetics,94.68,3296.0,72,59,69
prd_01437,home_appliances,Home Appliances,290.75,3320.0,49,48,14
prd_01438,fashion_clothing,Fashion & Apparel,41.51,7249.0,81,47,12
prd_01439,fashion_clothing,Fashion & Apparel,33.77,7230.0,65,18,26
prd_01440,automotive,Automotive Parts,224.7,13949.0,73,76,61
prd_01441,fashion_shoes,Shoes & Footwear,82.92,3456.0,21,59,48
prd_01442,beauty_cosmetics,Beauty & Cosmetics,83.96,13907.0,89,14,72
prd_01443,fashion_shoes,Shoes & Footwear,37.88,12649.0,10,67,62
prd_01444,housewares,Housewares,85.08,9269.0,41,29,36
prd_01445,fashion_clothing,Fashion & Apparel,106.7,3621.0,54,65,24
prd_01446,fashion_shoes,Shoes & Footwear,49.35,14789.0,13,61,37
prd_01447,sports_leisure,Sports & Leisure,136.4,13130.0,26,21,42
prd_01448,electronics,Electronics,524.8,4230.0,24,27,27
prd_01449,telephony,Telephony/Mobile,640.32,9767.0,43,22,52
prd_01450,computers_accessories,Computers & Accessories,175.14,7781.0,63,29,45
prd_01451,computers_accessories,Computers & Accessories,862.85,4767.0,26,19,71
prd_01452,health_perfumery,Health & Perfumery,84.39,14796.0,79,80,63
prd_01453,electronics,Electronics,528.75,14002.0,49,76,10
prd_01454,home_appliances,Home Appliances,553.64,6309.0,100,40,56
prd_01455,beauty_cosmetics,Beauty & Cosmetics,82.53,1454.0,30,36,75
prd_01456,electronics,Electronics,509.24,11864.0,75,63,11
prd_01457,housewares,Housewares,136.38,7865.0,18,20,59
prd_01458,electronics,Electronics,599.07,14259.0,66,35,16
prd_01459,fashion_clothing,Fashion & Apparel,100.12,10805.0,48,65,47
prd_01460,fashion_clothing,Fashion & Apparel,85.76,4321.0,14,70,45
prd_01461,electronics,Electronics,423.88,14982.0,96,7,23
prd_01462,automotive,Automotive Parts,40.91,3398.0,46,38,40
prd_01463,electronics,Electronics,296.87,14485.0,58,71,64
prd_01464,home_appliances,Home Appliances,644.37,1389.0,55,76,21
prd_01465,computers_accessories,Computers & Accessories,111.04,7374.0,68,65,38
prd_01466,sports_leisure,Sports & Leisure,295.73,10386.0,49,56,72
prd_01467,telephony,Telephony/Mobile,797.47,5122.0,43,10,78
prd_01468,beauty_cosmetics,Beauty & Cosmetics,53.34,10561.0,81,26,61
prd_01469,electronics,Electronics,337.94,11192.0,45,8,66
prd_01470,fashion_clothing,Fashion & Apparel,19.04,11490.0,55,78,73
prd_01471,beauty_cosmetics,Beauty & Cosmetics,51.06,14485.0,38,75,63
prd_01472,automotive,Automotive Parts,284.07,4639.0,77,26,66
prd_01473,fashion_clothing,Fashion & Apparel,113.66,7757.0,13,5,38
prd_01474,electronics,Electronics,568.02,11091.0,29,21,53
prd_01475,computers_accessories,Computers & Accessories,405.28,6046.0,43,51,69
prd_01476,housewares,Housewares,105.83,13828.0,47,21,30
prd_01477,toys,Toys & Games,118.78,7259.0,50,38,13
prd_01478,housewares,Housewares,90.06,5676.0,24,45,78
prd_01479,health_perfumery,Health & Perfumery,104.12,2538.0,34,74,47
prd_01480,books_stationery,Books & Stationery,17.47,1396.0,63,10,75
prd_01481,sports_leisure,Sports & Leisure,282.81,11776.0,81,15,36
prd_01482,fashion_clothing,Fashion & Apparel,39.61,7732.0,72,69,11
prd_01483,electronics,Electronics,551.38,128.0,74,69,18
prd_01484,telephony,Telephony/Mobile,777.01,12422.0,26,11,79
prd_01485,toys,Toys & Games,137.23,13236.0,12,16,57
prd_01486,beauty_cosmetics,Beauty & Cosmetics,75.93,5792.0,68,16,11
prd_01487,housewares,Housewares,145.15,2670.0,93,63,33
prd_01488,health_perfumery,Health & Perfumery,95.47,14573.0,54,19,70
prd_01489,computers_accessories,Computers & Accessories,899.74,5097.0,82,22,11
prd_01490,telephony,Telephony/Mobile,250.99,12271.0,99,24,41
prd_01491,fashion_clothing,Fashion & Apparel,40.47,11289.0,10,73,35
prd_01492,electronics,Electronics,608.08,9829.0,11,12,79
prd_01493,fashion_clothing,Fashion & Apparel,67.97,6289.0,12,39,56
prd_01494,telephony,Telephony/Mobile,228.16,3464.0,31,39,33
prd_01495,fashion_shoes,Shoes & Footwear,197.39,7969.0,48,51,56
prd_01496,health_perfumery,Health & Perfumery,77.81,9255.0,77,68,70
prd_01497,electronics,Electronics,643.12,4615.0,86,11,46
prd_01498,telephony,Telephony/Mobile,717.15,378.0,67,65,16
prd_01499,electronics,Electronics,717.97,9962.0,88,43,39
prd_01500,books_stationery,Books & Stationery,38.67,11009.0,13,11,80
prd_01501,health_perfumery,Health & Perfumery,48.95,6839.0,47,46,26
prd_01502,fashion_clothing,Fashion & Apparel,117.51,306.0,77,67,76
prd_01503,computers_accessories,Computers & Accessories,265.62,9981.0,15,78,40
prd_01504,books_stationery,Books & Stationery,24.0,3392.0,43,6,15
prd_01505,electronics,Electronics,277.9,3474.0,63,31,27
prd_01506,home_appliances,Home Appliances,704.37,11457.0,86,74,29
prd_01507,telephony,Telephony/Mobile,685.64,7993.0,69,57,31
prd_01508,fashion_clothing,Fashion & Apparel,64.56,4977.0,31,60,75
prd_01509,electronics,Electronics,789.91,7664.0,12,33,46
prd_01510,electronics,Electronics,256.83,1760.0,49,9,36
prd_01511,fashion_clothing,Fashion & Apparel,92.84,9181.0,74,77,11
prd_01512,beauty_cosmetics,Beauty & Cosmetics,75.45,3911.0,93,35,68
prd_01513,telephony,Telephony/Mobile,972.65,7064.0,68,27,69
prd_01514,electronics,Electronics,721.35,13536.0,21,75,43
prd_01515,computers_accessories,Computers & Accessories,704.62,10273.0,13,27,43
prd_01516,automotive,Automotive Parts,306.58,14593.0,100,44,65
prd_01517,health_perfumery,Health & Perfumery,27.47,1353.0,74,20,65
prd_01518,computers_accessories,Computers & Accessories,453.83,2507.0,72,76,65
prd_01519,sports_leisure,Sports & Leisure,121.1,3174.0,59,45,57
prd_01520,health_perfumery,Health & Perfumery,100.05,3796.0,41,62,42
prd_01521,home_appliances,Home Appliances,785.59,1859.0,62,50,38
prd_01522,sports_leisure,Sports & Leisure,165.38,14844.0,64,52,29
prd_01523,fashion_clothing,Fashion & Apparel,93.9,775.0,16,13,53
prd_01524,books_stationery,Books & Stationery,25.61,4817.0,89,69,74
prd_01525,toys,Toys & Games,53.6,14532.0,81,45,23
prd_01526,telephony,Telephony/Mobile,593.88,7105.0,17,24,11
prd_01527,office_furniture,Office Furniture,383.73,2580.0,18,78,35
prd_01528,fashion_clothing,Fashion & Apparel,65.41,14567.0,22,53,14
prd_01529,housewares,Housewares,93.12,7015.0,91,77,54
prd_01530,fashion_clothing,Fashion & Apparel,41.86,6985.0,60,21,75
prd_01531,beauty_cosmetics,Beauty & Cosmetics,79.0,13477.0,10,74,62
prd_01532,housewares,Housewares,139.01,14923.0,18,15,29
prd_01533,fashion_clothing,Fashion & Apparel,112.21,2300.0,32,80,69
prd_01534,automotive,Automotive Parts,286.92,13436.0,42,20,29
prd_01535,computers_accessories,Computers & Accessories,361.64,9561.0,61,15,36
prd_01536,computers_accessories,Computers & Accessories,249.18,1520.0,59,44,32
prd_01537,housewares,Housewares,25.32,4658.0,72,35,74
prd_01538,health_perfumery,Health & Perfumery,81.78,7206.0,88,32,38
prd_01539,telephony,Telephony/Mobile,895.56,6790.0,46,78,76
prd_01540,fashion_shoes,Shoes & Footwear,78.77,4527.0,43,7,50
prd_01541,sports_leisure,Sports & Leisure,138.16,7273.0,74,27,27
prd_01542,electronics,Electronics,394.99,114.0,96,26,47
prd_01543,fashion_shoes,Shoes & Footwear,36.84,7077.0,89,61,42
prd_01544,fashion_clothing,Fashion & Apparel,43.73,11760.0,14,31,66
prd_01545,housewares,Housewares,60.05,10137.0,51,17,67
prd_01546,fashion_shoes,Shoes & Footwear,76.06,2290.0,61,17,78
prd_01547,toys,Toys & Games,69.51,3402.0,46,39,52
prd_01548,housewares,Housewares,32.39,7265.0,11,77,12
prd_01549,toys,Toys & Games,98.23,13598.0,17,22,61
prd_01550,electronics,Electronics,285.58,687.0,89,8,66
prd_01551,beauty_cosmetics,Beauty & Cosmetics,95.14,9292.0,88,5,49
prd_01552,sports_leisure,Sports & Leisure,17.14,6825.0,72,51,58
prd_01553,sports_leisure,Sports & Leisure,217.79,3429.0,61,42,14
prd_01554,telephony,Telephony/Mobile,649.59,11951.0,74,33,80
prd_01555,home_appliances,Home Appliances,799.98,7803.0,37,63,62
prd_01556,sports_leisure,Sports & Leisure,120.56,5647.0,97,54,71
prd_01557,home_appliances,Home Appliances,909.69,14368.0,13,23,78
prd_01558,fashion_clothing,Fashion & Apparel,27.92,10634.0,82,41,48
prd_01559,electronics,Electronics,64.65,267.0,50,14,66
prd_01560,books_stationery,Books & Stationery,51.74,14096.0,76,22,69
prd_01561,books_stationery,Books & Stationery,35.82,12484.0,73,63,78
prd_01562,health_perfumery,Health & Perfumery,65.44,1509.0,31,6,39
prd_01563,computers_accessories,Computers & Accessories,1129.3,210.0,66,61,73
prd_01564,telephony,Telephony/Mobile,664.01,1135.0,27,31,10
prd_01565,books_stationery,Books & Stationery,27.78,7246.0,68,55,37
prd_01566,health_perfumery,Health & Perfumery,19.07,6788.0,79,21,75
prd_01567,office_furniture,Office Furniture,228.86,1390.0,71,23,43
prd_01568,housewares,Housewares,32.0,8062.0,80,37,29
prd_01569,beauty_cosmetics,Beauty & Cosmetics,12.66,6417.0,83,41,35
prd_01570,computers_accessories,Computers & Accessories,207.01,14973.0,54,14,75
prd_01571,housewares,Housewares,135.14,7108.0,64,23,77
prd_01572,electronics,Electronics,781.65,5062.0,20,63,74
prd_01573,beauty_cosmetics,Beauty & Cosmetics,46.63,12611.0,15,25,46
prd_01574,housewares,Housewares,43.72,11569.0,61,17,65
prd_01575,books_stationery,Books & Stationery,9.12,6999.0,88,6,64
prd_01576,beauty_cosmetics,Beauty & Cosmetics,58.47,6780.0,68,17,33
