order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_063051,1,credit_card,2,670.7
ord_063052,1,boleto,1,106.39
ord_063053,1,credit_card,10,361.79
ord_063053,2,credit_card,1,238.88
ord_063054,1,credit_card,10,122.64
ord_063055,1,boleto,1,301.77
ord_063056,1,credit_card,4,1344.27
ord_063057,1,boleto,1,133.14
ord_063058,1,boleto,1,156.37
ord_063059,1,credit_card,10,69.58
ord_063060,1,credit_card,2,367.52
ord_063061,1,boleto,1,494.44
ord_063062,1,credit_card,10,120.81
ord_063063,1,credit_card,1,108.56
ord_063064,1,credit_card,2,57.9
ord_063065,1,voucher,1,125.2
ord_063066,1,credit_card,2,47.17
ord_063067,1,credit_card,3,46.0
ord_063067,2,credit_card,4,4.78
ord_063067,3,boleto,1,40.15
ord_063068,1,credit_card,6,1109.8
ord_063069,1,credit_card,6,48.34
ord_063070,1,credit_card,4,592.52
ord_063071,1,boleto,1,174.05
ord_063072,1,credit_card,3,438.91
ord_063073,1,credit_card,4,89.45
ord_063074,1,credit_card,1,1330.01
ord_063075,1,boleto,1,121.83
ord_063076,1,boleto,1,73.29
ord_063077,1,credit_card,4,49.45
ord_063078,1,voucher,1,578.91
ord_063079,1,credit_card,10,48.86
ord_063080,1,credit_card,12,67.99
ord_063081,1,credit_card,12,401.86
ord_063082,1,credit_card,2,550.9
ord_063083,1,credit_card,2,59.53
ord_063084,1,credit_card,10,90.15
ord_063085,1,credit_card,10,276.46
ord_063086,1,credit_card,12,415.25
ord_063087,1,boleto,1,181.92
ord_063088,1,credit_card,1,982.27
ord_063089,1,credit_card,3,21.45
ord_063089,2,credit_card,3,32.3
ord_063090,1,credit_card,12,159.8
ord_063091,1,credit_card,12,131.42
ord_063092,1,credit_card,6,1747.01
ord_063093,1,credit_card,3,761.76
ord_063094,1,credit_card,3,841.18
ord_063095,1,credit_card,4,90.81
ord_063096,1,credit_card,12,297.19
ord_063097,1,boleto,1,751.74
ord_063098,1,credit_card,12,332.28
ord_063099,1,credit_card,2,110.27
ord_063100,1,credit_card,6,2193.97
ord_063101,1,boleto,1,36.5
ord_063102,1,boleto,1,80.69
ord_063103,1,credit_card,1,310.8
ord_063104,1,credit_card,4,249.58
ord_063105,1,boleto,1,25.83
ord_063106,1,credit_card,4,940.19
ord_063107,1,credit_card,4,161.45
ord_063108,1,credit_card,6,1003.62
ord_063109,1,boleto,1,314.37
ord_063110,1,debit_card,1,63.45
ord_063111,1,boleto,1,180.18
ord_063111,2,credit_card,1,221.53
ord_063112,1,boleto,1,691.66
ord_063113,1,credit_card,1,94.12
ord_063114,1,boleto,1,2452.12
ord_063115,1,credit_card,3,30.63
ord_063116,1,credit_card,6,357.8
ord_063117,1,credit_card,2,122.7
ord_063118,1,credit_card,2,244.87
ord_063119,1,credit_card,12,415.5
ord_063120,1,credit_card,2,76.03
ord_063121,1,credit_card,6,1242.9
ord_063122,1,boleto,1,1530.99
ord_063123,1,credit_card,1,1110.38
ord_063124,1,boleto,1,88.81
ord_063125,1,voucher,1,146.95
ord_063126,1,credit_card,3,173.36
ord_063127,1,credit_card,12,123.95
ord_063128,1,credit_card,4,85.3
ord_063129,1,boleto,1,90.08
ord_063129,2,credit_card,1,116.67
ord_063130,1,boleto,1,192.87
ord_063131,1,credit_card,10,660.95
ord_063132,1,credit_card,6,76.91
ord_063133,1,credit_card,2,1098.23
ord_063134,1,credit_card,2,247.15
ord_063135,1,credit_card,3,277.87
ord_063136,1,boleto,1,6.59
ord_063136,2,credit_card,12,95.85
ord_063136,3,boleto,1,61.58
ord_063137,1,boleto,1,64.8
ord_063138,1,credit_card,1,204.68
ord_063139,1,credit_card,1,1589.75
ord_063140,1,boleto,1,284.71
ord_063141,1,credit_card,3,527.76
ord_063142,1,boleto,1,1108.76
ord_063143,1,credit_card,2,272.31
ord_063144,1,credit_card,4,281.95
ord_063145,1,credit_card,1,250.1
ord_063146,1,credit_card,6,669.06
ord_063147,1,boleto,1,124.02
ord_063148,1,credit_card,1,120.93
ord_063149,1,credit_card,10,80.55
ord_063150,1,credit_card,6,196.6
ord_063151,1,credit_card,10,1081.17
ord_063152,1,credit_card,6,129.82
ord_063153,1,credit_card,10,52.92
ord_063154,1,credit_card,2,206.35
ord_063155,1,credit_card,2,692.43
ord_063156,1,debit_card,1,46.91
ord_063157,1,credit_card,2,309.01
ord_063158,1,boleto,1,48.07
ord_063159,1,credit_card,10,193.7
ord_063160,1,credit_card,3,329.89
ord_063161,1,credit_card,4,626.98
ord_063162,1,boleto,1,131.09
ord_063163,1,credit_card,6,1047.22
ord_063164,1,credit_card,3,189.84
ord_063165,1,credit_card,2,106.24
ord_063166,1,credit_card,3,273.11
ord_063167,1,credit_card,4,1111.61
ord_063168,1,credit_card,12,193.05
ord_063169,1,credit_card,12,117.76
ord_063170,1,voucher,1,56.96
ord_063171,1,credit_card,10,36.16
ord_063171,2,credit_card,12,45.5
ord_063172,1,voucher,1,145.55
ord_063173,1,credit_card,10,606.21
ord_063174,1,boleto,1,59.32
ord_063175,1,credit_card,3,53.96
ord_063176,1,credit_card,12,129.3
ord_063177,1,boleto,1,279.86
ord_063178,1,credit_card,6,1058.55
ord_063179,1,credit_card,12,365.31
ord_063180,1,credit_card,1,705.35
ord_063181,1,voucher,1,58.01
ord_063181,2,credit_card,3,179.29
ord_063181,3,credit_card,3,399.65
ord_063182,1,credit_card,1,300.35
ord_063183,1,boleto,1,259.64
ord_063184,1,boleto,1,319.04
ord_063185,1,credit_card,6,120.65
ord_063186,1,credit_card,1,93.47
ord_063187,1,credit_card,2,74.66
ord_063188,1,credit_card,4,992.81
ord_063189,1,credit_card,4,674.96
ord_063190,1,credit_card,2,303.55
ord_063191,1,credit_card,4,116.22
ord_063192,1,credit_card,10,478.01
ord_063193,1,boleto,1,118.95
ord_063194,1,credit_card,6,515.79
ord_063195,1,credit_card,3,560.59
ord_063196,1,credit_card,4,1496.02
ord_063197,1,boleto,1,945.66
ord_063198,1,credit_card,10,689.66
ord_063199,1,debit_card,1,80.7
ord_063200,1,boleto,1,920.08
ord_063201,1,boleto,1,2192.89
ord_063202,1,credit_card,4,526.85
ord_063203,1,credit_card,2,994.67
ord_063204,1,boleto,1,32.29
ord_063205,1,boleto,1,181.08
ord_063206,1,boleto,1,94.45
ord_063207,1,credit_card,1,135.74
ord_063208,1,credit_card,3,34.71
ord_063209,1,credit_card,2,62.37
ord_063210,1,credit_card,6,936.69
ord_063211,1,credit_card,4,91.98
ord_063212,1,voucher,1,263.41
ord_063213,1,voucher,1,195.23
ord_063214,1,credit_card,6,777.4
ord_063215,1,boleto,1,105.79
ord_063216,1,credit_card,4,109.14
ord_063217,1,credit_card,1,184.13
ord_063218,1,boleto,1,180.99
ord_063219,1,credit_card,12,1107.41
ord_063220,1,voucher,1,605.74
ord_063221,1,credit_card,10,112.72
ord_063222,1,credit_card,6,534.31
ord_063223,1,credit_card,10,691.0
ord_063224,1,credit_card,3,1160.01
ord_063225,1,boleto,1,545.39
ord_063226,1,credit_card,2,48.29
ord_063227,1,boleto,1,547.99
ord_063228,1,credit_card,2,115.04
ord_063229,1,credit_card,10,88.64
ord_063230,1,credit_card,1,87.84
ord_063231,1,credit_card,12,179.65
ord_063232,1,debit_card,1,640.67
ord_063233,1,credit_card,10,99.97
ord_063234,1,boleto,1,104.73
ord_063235,1,boleto,1,74.16
ord_063236,1,boleto,1,83.16
ord_063237,1,credit_card,1,285.47
ord_063238,1,boleto,1,393.72
ord_063239,1,credit_card,4,572.86
ord_063240,1,credit_card,6,802.49
ord_063241,1,boleto,1,33.25
ord_063242,1,credit_card,2,1096.4
ord_063243,1,boleto,1,122.56
ord_063244,1,credit_card,10,152.63
ord_063245,1,credit_card,1,201.52
ord_063246,1,boleto,1,290.05
ord_063247,1,credit_card,6,211.33
ord_063248,1,boleto,1,33.03
ord_063249,1,boleto,1,576.89
ord_063250,1,credit_card,4,238.08
ord_063251,1,boleto,1,184.57
ord_063252,1,boleto,1,86.31
ord_063253,1,credit_card,2,627.08
ord_063254,1,credit_card,12,594.86
ord_063255,1,credit_card,10,885.88
ord_063256,1,credit_card,10,105.62
ord_063257,1,credit_card,2,37.06
ord_063258,1,boleto,1,98.21
ord_063259,1,boleto,1,501.47
ord_063260,1,boleto,1,22.25
ord_063261,1,boleto,1,199.24
ord_063262,1,credit_card,4,100.3
ord_063263,1,credit_card,4,75.51
ord_063264,1,credit_card,2,514.61
ord_063265,1,credit_card,6,36.17
ord_063266,1,voucher,1,112.65
ord_063267,1,credit_card,1,48.67
ord_063267,2,credit_card,6,180.93
ord_063268,1,boleto,1,38.58
ord_063269,1,credit_card,4,83.52
ord_063270,1,credit_card,6,763.19
ord_063271,1,credit_card,3,129.6
ord_063272,1,credit_card,3,337.06
ord_063273,1,boleto,1,63.65
ord_063274,1,credit_card,10,1103.77
ord_063275,1,debit_card,1,1307.68
ord_063276,1,credit_card,2,74.36
ord_063277,1,credit_card,2,73.71
ord_063278,1,boleto,1,609.38
ord_063279,1,credit_card,10,193.48
ord_063280,1,credit_card,10,57.25
ord_063281,1,credit_card,12,226.12
ord_063282,1,boleto,1,142.66
ord_063283,1,credit_card,4,224.56
ord_063284,1,credit_card,12,129.18
ord_063285,1,credit_card,12,613.61
ord_063286,1,credit_card,1,633.72
ord_063287,1,credit_card,10,83.13
ord_063288,1,credit_card,6,93.25
ord_063289,1,credit_card,12,9.18
ord_063289,2,voucher,1,13.75
ord_063289,3,credit_card,10,4.47
ord_063290,1,credit_card,1,528.15
ord_063291,1,credit_card,1,63.41
ord_063292,1,credit_card,1,144.38
ord_063293,1,credit_card,4,65.46
ord_063294,1,credit_card,12,802.76
ord_063295,1,boleto,1,66.43
ord_063295,2,credit_card,6,62.32
ord_063296,1,credit_card,3,687.69
ord_063297,1,boleto,1,120.83
ord_063298,1,credit_card,10,292.63
ord_063299,1,boleto,1,143.22
ord_063300,1,credit_card,6,108.9
ord_063301,1,credit_card,10,792.1
ord_063302,1,credit_card,12,348.73
ord_063303,1,credit_card,3,677.4
ord_063304,1,credit_card,1,71.73
ord_063305,1,boleto,1,36.53
ord_063306,1,boleto,1,1110.05
ord_063307,1,credit_card,12,78.69
ord_063308,1,boleto,1,260.58
ord_063309,1,voucher,1,685.54
ord_063310,1,credit_card,1,388.63
ord_063311,1,credit_card,10,354.86
ord_063312,1,credit_card,6,800.43
ord_063313,1,credit_card,1,937.43
ord_063314,1,credit_card,3,502.93
ord_063315,1,credit_card,10,60.25
ord_063316,1,credit_card,1,290.93
ord_063317,1,credit_card,2,135.02
ord_063318,1,credit_card,1,102.77
ord_063319,1,credit_card,3,180.01
ord_063320,1,credit_card,6,27.38
ord_063321,1,credit_card,3,1117.49
ord_063322,1,credit_card,2,386.02
ord_063323,1,credit_card,6,102.24
ord_063324,1,credit_card,1,94.4
ord_063325,1,boleto,1,234.97
ord_063326,1,voucher,1,739.72
ord_063327,1,credit_card,1,293.83
ord_063328,1,credit_card,4,31.65
ord_063329,1,credit_card,3,210.0
ord_063330,1,boleto,1,49.53
ord_063331,1,credit_card,2,167.84
ord_063332,1,credit_card,12,93.04
ord_063333,1,credit_card,2,195.42
ord_063334,1,credit_card,12,171.01
ord_063335,1,boleto,1,114.62
ord_063336,1,boleto,1,360.38
ord_063337,1,credit_card,12,513.08
ord_063338,1,credit_card,10,154.1
ord_063339,1,credit_card,1,74.74
ord_063340,1,boleto,1,68.22
ord_063340,2,credit_card,1,338.95
ord_063341,1,credit_card,6,788.17
ord_063342,1,credit_card,6,663.14
ord_063343,1,credit_card,12,380.72
ord_063344,1,credit_card,12,97.61
ord_063345,1,credit_card,1,45.74
ord_063346,1,boleto,1,195.71
ord_063347,1,credit_card,10,184.41
ord_063348,1,boleto,1,98.38
ord_063349,1,credit_card,3,112.28
ord_063350,1,credit_card,12,84.37
ord_063351,1,credit_card,2,1240.34
ord_063352,1,credit_card,10,731.9
ord_063353,1,boleto,1,167.93
ord_063354,1,credit_card,3,2.56
ord_063354,2,boleto,1,22.08
ord_063355,1,boleto,1,115.5
ord_063356,1,boleto,1,80.89
ord_063357,1,credit_card,12,846.8
ord_063358,1,credit_card,2,28.26
ord_063359,1,credit_card,1,64.2
ord_063360,1,credit_card,2,57.04
ord_063361,1,credit_card,2,145.31
ord_063362,1,boleto,1,599.64
ord_063363,1,boleto,1,60.07
ord_063364,1,boleto,1,259.72
ord_063365,1,credit_card,1,73.76
ord_063366,1,voucher,1,160.71
ord_063367,1,credit_card,3,579.39
ord_063368,1,credit_card,12,194.84
ord_063369,1,boleto,1,490.09
ord_063370,1,credit_card,12,43.9
ord_063371,1,credit_card,1,72.0
ord_063372,1,boleto,1,164.25
ord_063373,1,credit_card,1,330.11
ord_063374,1,credit_card,4,1263.85
ord_063375,1,credit_card,12,317.98
ord_063376,1,credit_card,12,260.9
ord_063377,1,credit_card,4,45.74
ord_063377,2,credit_card,2,18.13
ord_063378,1,boleto,1,222.68
ord_063379,1,credit_card,4,1003.44
ord_063380,1,credit_card,12,23.04
ord_063381,1,boleto,1,65.36
ord_063382,1,credit_card,3,544.21
ord_063383,1,credit_card,1,264.35
ord_063384,1,boleto,1,101.26
ord_063385,1,boleto,1,73.53
ord_063386,1,credit_card,10,357.53
ord_063387,1,credit_card,12,1210.69
ord_063388,1,credit_card,3,47.8
ord_063389,1,credit_card,2,58.81
ord_063390,1,credit_card,3,15.24
ord_063390,2,credit_card,1,27.06
ord_063390,3,boleto,1,26.84
ord_063391,1,credit_card,12,259.77
ord_063392,1,credit_card,4,218.56
ord_063393,1,credit_card,12,56.97
ord_063394,1,boleto,1,57.96
ord_063395,1,voucher,1,69.59
ord_063396,1,credit_card,2,117.03
ord_063397,1,credit_card,6,135.08
ord_063398,1,credit_card,4,479.25
ord_063399,1,credit_card,12,363.28
ord_063400,1,credit_card,2,653.73
ord_063401,1,credit_card,12,483.56
ord_063402,1,credit_card,3,99.4
ord_063403,1,credit_card,6,110.55
ord_063404,1,boleto,1,43.46
ord_063405,1,credit_card,2,535.37
ord_063406,1,credit_card,10,1113.97
ord_063407,1,credit_card,4,80.12
ord_063408,1,credit_card,3,35.0
ord_063409,1,credit_card,2,348.89
ord_063409,2,credit_card,1,534.41
ord_063410,1,credit_card,12,55.76
ord_063411,1,credit_card,12,44.77
ord_063412,1,credit_card,2,2165.35
ord_063413,1,voucher,1,751.74
ord_063414,1,boleto,1,142.77
ord_063415,1,voucher,1,2249.26
ord_063416,1,boleto,1,31.76
ord_063416,2,credit_card,3,48.59
ord_063417,1,credit_card,6,132.7
ord_063418,1,boleto,1,82.12
ord_063419,1,credit_card,10,661.56
ord_063420,1,credit_card,2,168.01
ord_063421,1,credit_card,1,171.55
ord_063422,1,boleto,1,935.35
ord_063423,1,credit_card,6,410.71
ord_063424,1,credit_card,10,45.35
ord_063425,1,credit_card,10,206.42
ord_063426,1,boleto,1,39.63
ord_063427,1,credit_card,4,50.11
ord_063428,1,credit_card,12,938.14
ord_063429,1,credit_card,6,1161.39
ord_063430,1,credit_card,3,55.73
ord_063431,1,credit_card,12,477.13
ord_063432,1,boleto,1,70.94
ord_063432,2,boleto,1,67.15
ord_063433,1,credit_card,12,68.3
ord_063434,1,credit_card,1,289.66
ord_063435,1,credit_card,10,135.12
ord_063436,1,credit_card,10,276.04
ord_063437,1,credit_card,4,72.44
ord_063438,1,boleto,1,98.6
ord_063439,1,credit_card,3,30.42
ord_063440,1,credit_card,3,178.76
ord_063441,1,credit_card,2,127.65
ord_063442,1,credit_card,12,99.03
ord_063443,1,credit_card,4,10.81
ord_063443,2,credit_card,12,15.09
ord_063444,1,credit_card,1,564.53
ord_063445,1,boleto,1,707.93
ord_063446,1,credit_card,6,94.68
ord_063447,1,credit_card,6,96.73
ord_063448,1,credit_card,10,124.69
ord_063449,1,credit_card,1,27.4
ord_063450,1,credit_card,6,1100.53
ord_063451,1,credit_card,12,767.23
ord_063452,1,credit_card,12,182.15
ord_063453,1,voucher,1,38.26
ord_063454,1,credit_card,10,34.08
ord_063455,1,credit_card,2,568.86
ord_063456,1,credit_card,4,37.15
ord_063457,1,credit_card,4,423.08
ord_063458,1,voucher,1,95.87
ord_063459,1,voucher,1,1100.26
ord_063460,1,boleto,1,84.48
ord_063461,1,credit_card,2,243.28
ord_063462,1,credit_card,1,1101.06
ord_063463,1,boleto,1,48.66
ord_063464,1,credit_card,10,1356.25
ord_063465,1,credit_card,6,391.67
ord_063466,1,credit_card,4,612.29
ord_063467,1,credit_card,6,87.37
ord_063468,1,boleto,1,66.03
ord_063469,1,credit_card,10,61.66
ord_063470,1,credit_card,1,128.87
ord_063471,1,credit_card,3,42.75
ord_063472,1,credit_card,1,44.71
ord_063473,1,credit_card,6,1699.96
ord_063474,1,credit_card,4,276.49
ord_063475,1,credit_card,12,97.58
ord_063476,1,boleto,1,84.57
ord_063477,1,credit_card,1,133.26
ord_063478,1,credit_card,1,191.23
ord_063479,1,boleto,1,435.18
ord_063480,1,credit_card,1,1059.84
ord_063481,1,credit_card,2,155.1
ord_063482,1,boleto,1,832.73
ord_063483,1,credit_card,12,1103.37
ord_063484,1,credit_card,3,1236.09
ord_063485,1,voucher,1,46.82
ord_063486,1,credit_card,3,57.99
ord_063487,1,credit_card,6,84.3
ord_063488,1,debit_card,1,163.75
ord_063488,2,credit_card,10,287.61
ord_063489,1,credit_card,6,1108.86
ord_063490,1,credit_card,6,414.3
ord_063491,1,credit_card,3,341.5
ord_063492,1,credit_card,6,166.33
ord_063493,1,debit_card,1,228.06
ord_063494,1,boleto,1,125.55
ord_063495,1,credit_card,3,78.57
ord_063496,1,credit_card,1,42.51
ord_063497,1,credit_card,12,63.43
ord_063498,1,credit_card,4,53.19
ord_063499,1,credit_card,12,90.12
ord_063500,1,credit_card,1,41.37
ord_063501,1,credit_card,12,110.28
ord_063502,1,debit_card,1,171.57
ord_063503,1,credit_card,1,29.66
ord_063504,1,credit_card,2,179.11
ord_063505,1,credit_card,4,37.41
ord_063506,1,credit_card,6,54.45
ord_063507,1,credit_card,3,104.03
ord_063508,1,credit_card,6,316.11
ord_063509,1,boleto,1,202.36
ord_063510,1,boleto,1,103.54
ord_063511,1,credit_card,1,84.59
ord_063512,1,credit_card,2,178.5
ord_063513,1,credit_card,12,405.99
ord_063513,2,credit_card,2,689.47
ord_063514,1,credit_card,10,628.67
ord_063515,1,credit_card,3,200.83
ord_063516,1,credit_card,3,71.92
ord_063517,1,credit_card,3,897.26
ord_063518,1,credit_card,12,92.12
ord_063519,1,credit_card,2,133.5
ord_063520,1,debit_card,1,19.83
ord_063521,1,credit_card,2,490.47
ord_063522,1,voucher,1,629.76
ord_063523,1,credit_card,3,526.4
ord_063524,1,credit_card,2,119.32
ord_063525,1,boleto,1,287.06
ord_063526,1,credit_card,2,334.92
ord_063527,1,credit_card,10,44.49
ord_063528,1,credit_card,3,46.32
ord_063529,1,boleto,1,67.63
ord_063529,2,credit_card,10,124.92
ord_063530,1,credit_card,10,83.75
ord_063531,1,credit_card,2,96.11
ord_063532,1,credit_card,2,85.79
ord_063533,1,credit_card,10,75.89
ord_063534,1,credit_card,6,26.99
ord_063535,1,boleto,1,1098.52
ord_063536,1,credit_card,6,602.66
ord_063537,1,credit_card,3,73.94
ord_063538,1,credit_card,10,153.7
ord_063539,1,credit_card,2,2049.08
ord_063540,1,credit_card,3,40.99
ord_063541,1,debit_card,1,280.9
ord_063542,1,credit_card,2,106.64
ord_063543,1,credit_card,2,692.4
ord_063544,1,credit_card,6,604.8
ord_063545,1,credit_card,4,59.29
ord_063546,1,credit_card,4,90.36
ord_063547,1,credit_card,1,144.65
ord_063548,1,credit_card,3,278.14
ord_063549,1,boleto,1,79.97
ord_063550,1,credit_card,6,62.2
ord_063551,1,credit_card,10,84.36
ord_063552,1,credit_card,6,72.87
ord_063553,1,credit_card,2,154.95
ord_063554,1,debit_card,1,523.67
ord_063555,1,credit_card,12,100.02
ord_063556,1,credit_card,10,1051.17
ord_063557,1,credit_card,12,55.19
ord_063558,1,credit_card,6,1071.15
ord_063559,1,voucher,1,114.91
ord_063560,1,credit_card,10,459.14
ord_063561,1,voucher,1,141.69
ord_063562,1,boleto,1,213.09
ord_063563,1,credit_card,2,52.98
ord_063563,2,voucher,1,32.97
ord_063564,1,voucher,1,168.57
ord_063565,1,credit_card,4,109.67
ord_063566,1,credit_card,4,64.48
ord_063567,1,credit_card,10,218.44
ord_063568,1,voucher,1,1176.76
ord_063569,1,credit_card,10,89.57
ord_063570,1,voucher,1,153.02
ord_063571,1,credit_card,2,179.37
ord_063572,1,credit_card,12,2539.89
ord_063573,1,credit_card,2,1202.15
ord_063574,1,credit_card,2,120.44
ord_063575,1,credit_card,6,42.38
ord_063576,1,credit_card,3,214.04
ord_063577,1,voucher,1,71.91
ord_063578,1,credit_card,1,54.24
ord_063579,1,voucher,1,738.51
ord_063580,1,voucher,1,41.66
ord_063581,1,boleto,1,481.45
ord_063581,2,credit_card,2,734.12
ord_063582,1,credit_card,4,1097.7
ord_063583,1,credit_card,4,578.14
ord_063584,1,credit_card,1,155.79
ord_063585,1,boleto,1,800.73
ord_063586,1,debit_card,1,50.65
ord_063586,2,debit_card,1,331.88
ord_063587,1,credit_card,6,72.74
ord_063588,1,credit_card,10,1113.98
ord_063589,1,boleto,1,409.75
ord_063590,1,boleto,1,110.18
ord_063591,1,credit_card,1,98.83
ord_063592,1,credit_card,6,68.16
ord_063593,1,credit_card,2,64.66
ord_063594,1,credit_card,6,984.67
ord_063595,1,credit_card,10,288.45
ord_063596,1,boleto,1,460.76
ord_063597,1,credit_card,2,51.29
ord_063598,1,credit_card,3,198.2
ord_063599,1,credit_card,1,57.05
ord_063600,1,credit_card,12,1108.25
ord_063601,1,voucher,1,606.92
ord_063602,1,credit_card,4,193.74
ord_063603,1,credit_card,4,1169.78
ord_063604,1,credit_card,2,231.46
ord_063604,2,credit_card,1,136.04
ord_063605,1,boleto,1,1066.73
ord_063606,1,credit_card,3,50.83
ord_063607,1,credit_card,1,84.45
ord_063608,1,credit_card,1,171.45
ord_063609,1,credit_card,3,839.12
ord_063610,1,credit_card,12,48.54
ord_063611,1,boleto,1,35.17
ord_063612,1,debit_card,1,198.83
ord_063613,1,credit_card,10,225.69
ord_063614,1,credit_card,4,468.25
ord_063615,1,credit_card,2,134.37
ord_063616,1,credit_card,4,66.48
ord_063617,1,debit_card,1,124.18
ord_063618,1,boleto,1,1208.07
ord_063619,1,credit_card,4,85.04
ord_063620,1,credit_card,2,20.89
ord_063620,2,credit_card,3,30.14
ord_063620,3,credit_card,4,17.23
ord_063621,1,credit_card,1,32.45
ord_063622,1,credit_card,6,148.5
ord_063623,1,boleto,1,624.56
ord_063624,1,credit_card,10,108.36
ord_063625,1,credit_card,12,77.0
ord_063626,1,credit_card,2,69.99
ord_063627,1,credit_card,4,86.72
ord_063628,1,credit_card,1,289.93
ord_063629,1,credit_card,6,326.97
ord_063630,1,credit_card,10,155.01
ord_063631,1,boleto,1,78.75
ord_063632,1,credit_card,6,19.07
ord_063632,2,credit_card,6,30.69
ord_063633,1,credit_card,12,542.15
ord_063634,1,debit_card,1,793.84
ord_063635,1,credit_card,6,994.92
ord_063636,1,credit_card,2,185.2
ord_063637,1,boleto,1,50.06
ord_063638,1,credit_card,1,59.82
ord_063639,1,boleto,1,71.43
ord_063640,1,credit_card,6,193.71
ord_063641,1,credit_card,1,49.44
ord_063642,1,debit_card,1,1098.92
ord_063643,1,credit_card,1,391.91
ord_063644,1,credit_card,12,243.95
ord_063645,1,boleto,1,1930.28
ord_063646,1,credit_card,4,447.66
ord_063647,1,credit_card,1,311.52
ord_063648,1,voucher,1,145.34
ord_063649,1,credit_card,10,25.99
ord_063650,1,credit_card,2,115.29
ord_063651,1,boleto,1,156.11
ord_063652,1,boleto,1,68.91
ord_063653,1,credit_card,3,372.25
ord_063654,1,credit_card,2,88.49
ord_063655,1,voucher,1,574.62
ord_063656,1,credit_card,3,532.02
ord_063657,1,credit_card,4,122.07
ord_063658,1,credit_card,3,743.26
ord_063659,1,credit_card,1,59.49
ord_063660,1,credit_card,1,2.82
ord_063660,2,credit_card,10,34.52
ord_063660,3,voucher,1,15.51
ord_063661,1,voucher,1,218.49
ord_063662,1,credit_card,6,54.11
ord_063663,1,credit_card,3,777.69
ord_063664,1,credit_card,3,60.51
ord_063665,1,voucher,1,1433.82
ord_063666,1,credit_card,4,275.22
ord_063667,1,credit_card,4,240.97
ord_063668,1,credit_card,6,142.07
ord_063669,1,credit_card,4,312.68
ord_063670,1,credit_card,12,70.58
ord_063671,1,credit_card,4,219.2
ord_063672,1,credit_card,1,85.89
ord_063673,1,credit_card,12,98.77
ord_063674,1,credit_card,12,47.58
ord_063675,1,credit_card,3,165.97
ord_063676,1,credit_card,1,187.92
ord_063677,1,credit_card,3,90.38
ord_063678,1,boleto,1,73.28
ord_063679,1,boleto,1,73.0
ord_063680,1,credit_card,12,28.5
ord_063681,1,credit_card,6,47.62
ord_063682,1,boleto,1,70.94
ord_063683,1,boleto,1,27.62
ord_063684,1,boleto,1,37.66
ord_063685,1,credit_card,3,56.43
ord_063686,1,credit_card,6,161.42
ord_063687,1,debit_card,1,27.99
ord_063688,1,credit_card,12,45.79
ord_063689,1,credit_card,3,57.29
ord_063690,1,credit_card,3,245.57
ord_063691,1,credit_card,12,617.94
ord_063692,1,credit_card,6,155.26
ord_063693,1,credit_card,4,223.67
ord_063694,1,voucher,1,935.51
ord_063695,1,credit_card,3,79.68
ord_063696,1,boleto,1,316.94
ord_063697,1,voucher,1,224.28
ord_063698,1,boleto,1,576.38
ord_063699,1,credit_card,3,43.62
ord_063700,1,credit_card,4,31.39
ord_063701,1,credit_card,2,36.5
ord_063702,1,credit_card,2,74.55
ord_063703,1,credit_card,1,44.52
ord_063704,1,credit_card,12,197.43
ord_063705,1,boleto,1,1050.02
ord_063706,1,credit_card,10,84.37
ord_063707,1,debit_card,1,37.22
ord_063708,1,credit_card,6,102.77
ord_063709,1,credit_card,4,338.37
ord_063709,2,credit_card,2,276.38
ord_063710,1,boleto,1,1097.6
ord_063711,1,credit_card,3,575.87
ord_063712,1,voucher,1,62.61
ord_063713,1,voucher,1,959.53
ord_063714,1,credit_card,2,39.57
ord_063715,1,credit_card,10,407.43
ord_063716,1,boleto,1,1076.74
ord_063717,1,credit_card,10,1676.39
ord_063718,1,credit_card,6,589.61
ord_063719,1,credit_card,12,961.72
ord_063720,1,credit_card,1,794.91
ord_063721,1,credit_card,4,36.32
ord_063722,1,credit_card,3,537.55
ord_063723,1,boleto,1,99.87
ord_063724,1,credit_card,10,193.46
ord_063725,1,boleto,1,80.13
ord_063726,1,credit_card,2,72.79
ord_063727,1,credit_card,1,100.95
ord_063728,1,credit_card,12,64.87
ord_063729,1,debit_card,1,97.29
ord_063730,1,boleto,1,1232.68
ord_063731,1,credit_card,6,800.29
ord_063732,1,credit_card,4,1000.58
ord_063733,1,boleto,1,540.13
ord_063734,1,credit_card,2,25.61
ord_063735,1,credit_card,4,82.4
ord_063736,1,boleto,1,1105.5
ord_063737,1,credit_card,6,152.37
ord_063738,1,credit_card,2,99.41
ord_063739,1,credit_card,10,48.22
ord_063740,1,credit_card,3,104.12
ord_063741,1,credit_card,4,105.93
ord_063742,1,credit_card,12,67.59
ord_063743,1,credit_card,1,241.51
ord_063744,1,credit_card,12,80007.48
ord_063745,1,voucher,1,91.6
ord_063746,1,credit_card,6,305.78
ord_063746,2,credit_card,6,202.94
ord_063747,1,debit_card,1,898.14
ord_063748,1,credit_card,1,725.3
ord_063749,1,boleto,1,986.03
ord_063750,1,credit_card,2,1112.14
ord_063751,1,boleto,1,575.1
ord_063752,1,credit_card,10,197.5
ord_063753,1,credit_card,10,894.64
