customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cus_036521,usr_036521,39819,São Paulo,SP
cus_036522,usr_036522,61021,São Paulo,SP
cus_036523,usr_036523,51410,São Paulo,SP
cus_036524,usr_036524,08268,Brasília,DF
cus_036525,usr_036525,32836,Recife,PE
cus_036526,usr_036526,66712,Belo Horizonte,MG
cus_036527,usr_036527,84080,São Paulo,SP
cus_036528,usr_036528,27912,São Paulo,SP
cus_036529,usr_036529,02183,Florianópolis,SC
cus_036530,usr_036530,10225,Goiânia,GO
cus_036531,usr_036531,27791,São Paulo,SP
cus_036532,usr_036532,40191,Belo Horizonte,MG
cus_036533,usr_036533,54302,Rio de Janeiro,RJ
cus_036534,usr_036534,01059,São Paulo,SP
cus_036535,usr_036535,99283,Curitiba,PR
cus_036536,usr_036536,53831,São Paulo,SP
cus_036537,usr_036537,09596,Goiânia,GO
cus_036538,usr_036538,63269,Rio de Janeiro,RJ
cus_036539,usr_036539,90342,Recife,PE
cus_036540,usr_036540,48469,Brasília,DF
cus_036541,usr_036541,84865,Salvador,BA
cus_036542,usr_036542,71973,Belo Horizonte,MG
cus_036543,usr_036543,81307,Rio de Janeiro,RJ
cus_036544,usr_036544,98088,Rio de Janeiro,RJ
cus_036545,usr_036545,47505,São Paulo,SP
cus_036546,usr_036546,22840,Recife,PE
cus_036547,usr_036547,69903,Salvador,BA
cus_036548,usr_036548,87707,Belo Horizonte,MG
cus_036549,usr_036549,06171,Rio de Janeiro,RJ
cus_036550,usr_036550,85337,Rio de Janeiro,RJ
cus_036551,usr_036551,39026,Florianópolis,SC
cus_036552,usr_036552,42444,Belo Horizonte,MG
cus_036553,usr_036553,76610,Belo Horizonte,MG
cus_036554,usr_036554,31560,São Paulo,SP
cus_036555,usr_036555,79824,Recife,PE
cus_036556,usr_036556,85805,Porto Alegre,RS
cus_036557,usr_036557,33774,Porto Alegre,RS
cus_036558,usr_036558,87257,Vitória,ES
cus_036559,usr_036559,56420,São Paulo,SP
cus_036560,usr_036560,22213,São Paulo,SP
cus_036561,usr_036561,54220,São Paulo,SP
cus_036562,usr_036562,81446,Belo Horizonte,MG
cus_036563,usr_036563,28010,São Paulo,SP
cus_036564,usr_036564,46640,Porto Alegre,RS
cus_036565,usr_036565,88151,São Paulo,SP
cus_036566,usr_036566,75305,Rio de Janeiro,RJ
cus_036567,usr_036567,82172,Rio de Janeiro,RJ
cus_036568,usr_036568,21469,Recife,PE
cus_036569,usr_036569,47598,Salvador,BA
cus_036570,usr_036570,22535,São Paulo,SP
cus_036571,usr_036571,49038,Curitiba,PR
cus_036572,usr_036572,80848,São Paulo,SP
cus_036573,usr_036573,16235,São Paulo,SP
cus_036574,usr_036574,22023,São Paulo,SP
cus_036575,usr_036575,65770,Belo Horizonte,MG
cus_036576,usr_036576,66942,São Paulo,SP
cus_036577,usr_036577,90155,Florianópolis,SC
cus_036578,usr_036578,19614,Recife,PE
cus_036579,usr_036579,07740,São Paulo,SP
cus_036580,usr_036580,63592,São Paulo,SP
cus_036581,usr_036581,78761,São Paulo,SP
cus_036582,usr_036582,15413,Rio de Janeiro,RJ
cus_036583,usr_036583,55424,Rio de Janeiro,RJ
cus_036584,usr_036584,31520,Curitiba,PR
cus_036585,usr_036585,28701,Porto Alegre,RS
cus_036586,usr_036586,92568,Recife,PE
cus_036587,usr_036587,53784,Curitiba,PR
cus_036588,usr_036588,62041,Florianópolis,SC
cus_036589,usr_036589,76809,Belo Horizonte,MG
cus_036590,usr_036590,83438,Porto Alegre,RS
cus_036591,usr_036591,60625,São Paulo,SP
cus_036592,usr_036592,95728,Curitiba,PR
cus_036593,usr_036593,12792,São Paulo,SP
cus_036594,usr_036594,09310,São Paulo,SP
cus_036595,usr_036595,59723,Goiânia,GO
cus_036596,usr_036596,35840,Belo Horizonte,MG
cus_036597,usr_036597,58683,Belo Horizonte,MG
cus_036598,usr_036598,70183,São Paulo,SP
cus_036599,usr_036599,90876,São Paulo,SP
cus_036600,usr_036600,16751,Salvador,BA
cus_036601,usr_036601,50742,Belo Horizonte,MG
cus_036602,usr_036602,92747,Fortaleza,CE
cus_036603,usr_036603,74006,São Paulo,SP
cus_036604,usr_036604,74674,Recife,PE
cus_036605,usr_036605,57925,Rio de Janeiro,RJ
cus_036606,usr_036606,30085,Belo Horizonte,MG
cus_036607,usr_036607,64973,Porto Alegre,RS
cus_036608,usr_036608,79479,São Paulo,SP
cus_036609,usr_036609,80172,Goiânia,GO
cus_036610,usr_036610,55713,São Paulo,SP
cus_036611,usr_036611,71811,Rio de Janeiro,RJ
cus_036612,usr_036612,73014,Brasília,DF
cus_036613,usr_036613,41106,Salvador,BA
cus_036614,usr_036614,90637,São Paulo,SP
cus_036615,usr_036615,86491,Curitiba,PR
cus_036616,usr_036616,84877,Vitória,ES
cus_036617,usr_036617,82130,São Paulo,SP
cus_036618,usr_036618,30692,São Paulo,SP
cus_036619,usr_036619,90556,Porto Alegre,RS
cus_036620,usr_036620,03152,São Paulo,SP
cus_036621,usr_036621,82284,Salvador,BA
cus_036622,usr_036622,09375,Rio de Janeiro,RJ
cus_036623,usr_036623,59158,Fortaleza,CE
cus_036624,usr_036624,55669,Vitória,ES
cus_036625,usr_036625,37263,Brasília,DF
cus_036626,usr_036626,33189,São Paulo,SP
cus_036627,usr_036627,93115,Rio de Janeiro,RJ
cus_036628,usr_036628,20883,São Paulo,SP
cus_036629,usr_036629,93409,Rio de Janeiro,RJ
cus_036630,usr_036630,90938,Rio de Janeiro,RJ
cus_036631,usr_036631,33215,Curitiba,PR
cus_036632,usr_036632,31946,Rio de Janeiro,RJ
cus_036633,usr_036633,79531,Fortaleza,CE
cus_036634,usr_036634,21668,São Paulo,SP
cus_036635,usr_036635,49132,Belo Horizonte,MG
cus_036636,usr_036636,25146,Porto Alegre,RS
cus_036637,usr_036637,31081,Vitória,ES
cus_036638,usr_036638,55396,Rio de Janeiro,RJ
cus_036639,usr_036639,69607,Salvador,BA
cus_036640,usr_036640,30831,Rio de Janeiro,RJ
cus_036641,usr_036641,97830,Belo Horizonte,MG
cus_036642,usr_036642,38674,São Paulo,SP
cus_036643,usr_036643,44723,Belo Horizonte,MG
cus_036644,usr_036644,36956,Florianópolis,SC
cus_036645,usr_036645,45465,Brasília,DF
cus_036646,usr_036646,92796,Vitória,ES
cus_036647,usr_036647,87543,Rio de Janeiro,RJ
cus_036648,usr_036648,61527,Rio de Janeiro,RJ
cus_036649,usr_036649,45156,São Paulo,SP
cus_036650,usr_036650,91029,São Paulo,SP
cus_036651,usr_036651,76180,Rio de Janeiro,RJ
cus_036652,usr_036652,32494,Belo Horizonte,MG
cus_036653,usr_036653,64373,Vitória,ES
cus_036654,usr_036654,95503,São Paulo,SP
cus_036655,usr_036655,91769,Rio de Janeiro,RJ
cus_036656,usr_036656,54182,Brasília,DF
cus_036657,usr_036657,15702,Brasília,DF
cus_036658,usr_036658,88838,Belo Horizonte,MG
cus_036659,usr_036659,89893,Florianópolis,SC
cus_036660,usr_036660,10484,Porto Alegre,RS
cus_036661,usr_036661,47699,Rio de Janeiro,RJ
cus_036662,usr_036662,33392,Fortaleza,CE
cus_036663,usr_036663,84128,São Paulo,SP
cus_036664,usr_036664,14746,Fortaleza,CE
cus_036665,usr_036665,59633,São Paulo,SP
cus_036666,usr_036666,84819,Recife,PE
cus_036667,usr_036667,45854,Rio de Janeiro,RJ
cus_036668,usr_036668,84964,Florianópolis,SC
cus_036669,usr_036669,18680,São Paulo,SP
cus_036670,usr_036670,36339,Curitiba,PR
cus_036671,usr_036671,27770,São Paulo,SP
cus_036672,usr_036672,65364,Belo Horizonte,MG
cus_036673,usr_036673,52182,São Paulo,SP
cus_036674,usr_036674,41029,Florianópolis,SC
cus_036675,usr_036675,20171,Rio de Janeiro,RJ
cus_036676,usr_036676,18219,Belo Horizonte,MG
cus_036677,usr_036677,72423,Belo Horizonte,MG
cus_036678,usr_036678,46155,Porto Alegre,RS
cus_036679,usr_036679,37195,Curitiba,PR
cus_036680,usr_036680,01606,Rio de Janeiro,RJ
cus_036681,usr_036681,56143,Curitiba,PR
cus_036682,usr_036682,44664,Belo Horizonte,MG
cus_036683,usr_036683,04960,São Paulo,SP
cus_036684,usr_036684,51980,São Paulo,SP
cus_036685,usr_036685,45918,Curitiba,PR
cus_036686,usr_036686,41356,São Paulo,SP
cus_036687,usr_036687,15732,São Paulo,SP
cus_036688,usr_036688,65834,Recife,PE
cus_036689,usr_036689,18159,São Paulo,SP
cus_036690,usr_036690,45686,São Paulo,SP
cus_036691,usr_036691,54186,São Paulo,SP
cus_036692,usr_036692,45804,Curitiba,PR
cus_036693,usr_036693,85675,Fortaleza,CE
cus_036694,usr_036694,81615,Salvador,BA
cus_036695,usr_036695,74601,Fortaleza,CE
cus_036696,usr_036696,03728,São Paulo,SP
cus_036697,usr_036697,49590,Recife,PE
cus_036698,usr_036698,40077,Rio de Janeiro,RJ
cus_036699,usr_036699,92174,Rio de Janeiro,RJ
cus_036700,usr_036700,92820,Curitiba,PR
cus_036701,usr_036701,17906,Belo Horizonte,MG
cus_036702,usr_036702,78295,Florianópolis,SC
cus_036703,usr_036703,23284,São Paulo,SP
cus_036704,usr_036704,86907,São Paulo,SP
cus_036705,usr_036705,86441,São Paulo,SP
cus_036706,usr_036706,34624,São Paulo,SP
cus_036707,usr_036707,58290,São Paulo,SP
cus_036708,usr_036708,13268,Rio de Janeiro,RJ
cus_036709,usr_036709,93340,Rio de Janeiro,RJ
cus_036710,usr_036710,76906,São Paulo,SP
cus_036711,usr_036711,14532,Curitiba,PR
cus_036712,usr_036712,91074,Porto Alegre,RS
cus_036713,usr_036713,61811,Rio de Janeiro,RJ
cus_036714,usr_036714,77876,Belo Horizonte,MG
cus_036715,usr_036715,44172,São Paulo,SP
cus_036716,usr_036716,71662,Recife,PE
cus_036717,usr_036717,65886,Vitória,ES
cus_036718,usr_036718,61343,Fortaleza,CE
cus_036719,usr_036719,21955,São Paulo,SP
cus_036720,usr_036720,27727,Florianópolis,SC
cus_036721,usr_036721,13439,São Paulo,SP
cus_036722,usr_036722,02592,Salvador,BA
cus_036723,usr_036723,02892,Florianópolis,SC
cus_036724,usr_036724,29691,Rio de Janeiro,RJ
cus_036725,usr_036725,16222,São Paulo,SP
cus_036726,usr_036726,55581,São Paulo,SP
cus_036727,usr_036727,09203,Rio de Janeiro,RJ
cus_036728,usr_036728,30485,São Paulo,SP
cus_036729,usr_036729,08566,Vitória,ES
cus_036730,usr_036730,02194,São Paulo,SP
cus_036731,usr_036731,86923,São Paulo,SP
cus_036732,usr_036732,31626,Florianópolis,SC
cus_036733,usr_036733,03373,São Paulo,SP
cus_036734,usr_036734,21080,Rio de Janeiro,RJ
cus_036735,usr_036735,53107,São Paulo,SP
cus_036736,usr_036736,32028,São Paulo,SP
cus_036737,usr_036737,19522,Brasília,DF
cus_036738,usr_036738,12990,Belo Horizonte,MG
cus_036739,usr_036739,14907,Rio de Janeiro,RJ
cus_036740,usr_036740,15968,Rio de Janeiro,RJ
cus_036741,usr_036741,71066,Curitiba,PR
cus_036742,usr_036742,90459,Rio de Janeiro,RJ
cus_036743,usr_036743,39055,Curitiba,PR
cus_036744,usr_036744,83579,São Paulo,SP
cus_036745,usr_036745,70020,Belo Horizonte,MG
cus_036746,usr_036746,05371,São Paulo,SP
cus_036747,usr_036747,49696,Salvador,BA
cus_036748,usr_036748,41155,Curitiba,PR
cus_036749,usr_036749,28244,Porto Alegre,RS
cus_036750,usr_036750,42032,Salvador,BA
cus_036751,usr_036751,38084,São Paulo,SP
cus_036752,usr_036752,17451,Belo Horizonte,MG
cus_036753,usr_036753,86467,Rio de Janeiro,RJ
cus_036754,usr_036754,68057,Fortaleza,CE
cus_036755,usr_036755,87371,Belo Horizonte,MG
cus_036756,usr_036756,15417,São Paulo,SP
cus_036757,usr_036757,27878,Rio de Janeiro,RJ
cus_036758,usr_036758,14192,Rio de Janeiro,RJ
cus_036759,usr_036759,49251,Belo Horizonte,MG
cus_036760,usr_036760,39612,São Paulo,SP
cus_036761,usr_036761,12739,Rio de Janeiro,RJ
cus_036762,usr_036762,68653,São Paulo,SP
cus_036763,usr_036763,89767,Rio de Janeiro,RJ
cus_036764,usr_036764,75710,São Paulo,SP
cus_036765,usr_036765,58391,Belo Horizonte,MG
cus_036766,usr_036766,05322,Recife,PE
cus_036767,usr_036767,49171,São Paulo,SP
cus_036768,usr_036768,54518,Fortaleza,CE
cus_036769,usr_036769,61746,São Paulo,SP
cus_036770,usr_036770,81741,Vitória,ES
cus_036771,usr_036771,28397,Salvador,BA
cus_036772,usr_036772,21747,Vitória,ES
cus_036773,usr_036773,13361,Curitiba,PR
cus_036774,usr_036774,46561,Rio de Janeiro,RJ
cus_036775,usr_036775,64537,Rio de Janeiro,RJ
cus_036776,usr_036776,58636,São Paulo,SP
cus_036777,usr_036777,65159,São Paulo,SP
cus_036778,usr_036778,13120,Belo Horizonte,MG
cus_036779,usr_036779,79734,São Paulo,SP
cus_036780,usr_036780,27304,São Paulo,SP
cus_036781,usr_036781,51067,São Paulo,SP
cus_036782,usr_036782,59771,Fortaleza,CE
cus_036783,usr_036783,91655,Belo Horizonte,MG
cus_036784,usr_036784,38722,São Paulo,SP
cus_036785,usr_036785,32056,Rio de Janeiro,RJ
cus_036786,usr_036786,59038,Vitória,ES
cus_036787,usr_036787,89952,Florianópolis,SC
cus_036788,usr_036788,16169,Rio de Janeiro,RJ
cus_036789,usr_036789,57417,Rio de Janeiro,RJ
cus_036790,usr_036790,47823,Rio de Janeiro,RJ
cus_036791,usr_036791,14942,Vitória,ES
cus_036792,usr_036792,61214,Goiânia,GO
cus_036793,usr_036793,06968,São Paulo,SP
cus_036794,usr_036794,68302,São Paulo,SP
cus_036795,usr_036795,72828,Goiânia,GO
cus_036796,usr_036796,78434,Rio de Janeiro,RJ
cus_036797,usr_036797,89608,Vitória,ES
cus_036798,usr_036798,65843,Belo Horizonte,MG
cus_036799,usr_036799,93420,Fortaleza,CE
cus_036800,usr_036800,40630,Rio de Janeiro,RJ
cus_036801,usr_036801,16055,Belo Horizonte,MG
cus_036802,usr_036802,25587,Belo Horizonte,MG
cus_036803,usr_036803,22154,Goiânia,GO
cus_036804,usr_036804,52587,São Paulo,SP
cus_036805,usr_036805,14181,Vitória,ES
cus_036806,usr_036806,26999,São Paulo,SP
cus_036807,usr_036807,46450,Florianópolis,SC
cus_036808,usr_036808,75747,Salvador,BA
cus_036809,usr_036809,93589,São Paulo,SP
cus_036810,usr_036810,35827,Vitória,ES
cus_036811,usr_036811,27911,São Paulo,SP
cus_036812,usr_036812,06285,São Paulo,SP
cus_036813,usr_036813,27486,São Paulo,SP
cus_036814,usr_036814,09938,Fortaleza,CE
cus_036815,usr_036815,24901,São Paulo,SP
cus_036816,usr_036816,11687,São Paulo,SP
cus_036817,usr_036817,23609,Porto Alegre,RS
cus_036818,usr_036818,16352,Brasília,DF
cus_036819,usr_036819,88070,Fortaleza,CE
cus_036820,usr_036820,68359,São Paulo,SP
cus_036821,usr_036821,32226,Belo Horizonte,MG
cus_036822,usr_036822,01736,Rio de Janeiro,RJ
cus_036823,usr_036823,80417,São Paulo,SP
cus_036824,usr_036824,54531,Curitiba,PR
cus_036825,usr_036825,99264,Recife,PE
cus_036826,usr_036826,45382,Belo Horizonte,MG
cus_036827,usr_036827,98080,Curitiba,PR
cus_036828,usr_036828,58325,Belo Horizonte,MG
cus_036829,usr_036829,53933,Salvador,BA
cus_036830,usr_036830,75849,Recife,PE
cus_036831,usr_036831,36505,Porto Alegre,RS
cus_036832,usr_036832,82742,Curitiba,PR
cus_036833,usr_036833,83987,Belo Horizonte,MG
cus_036834,usr_036834,59385,São Paulo,SP
cus_036835,usr_036835,29676,Rio de Janeiro,RJ
cus_036836,usr_036836,71420,Recife,PE
cus_036837,usr_036837,16927,Belo Horizonte,MG
cus_036838,usr_036838,37821,Curitiba,PR
cus_036839,usr_036839,03725,Rio de Janeiro,RJ
cus_036840,usr_036840,02260,Rio de Janeiro,RJ
cus_036841,usr_036841,24544,Porto Alegre,RS
cus_036842,usr_036842,89780,São Paulo,SP
cus_036843,usr_036843,62920,Rio de Janeiro,RJ
cus_036844,usr_036844,89308,São Paulo,SP
cus_036845,usr_036845,77873,Belo Horizonte,MG
cus_036846,usr_036846,33602,Belo Horizonte,MG
cus_036847,usr_036847,27934,Salvador,BA
cus_036848,usr_036848,99507,São Paulo,SP
cus_036849,usr_036849,82806,São Paulo,SP
cus_036850,usr_036850,26281,Curitiba,PR
cus_036851,usr_036851,60326,Rio de Janeiro,RJ
cus_036852,usr_036852,37884,Fortaleza,CE
cus_036853,usr_036853,30132,Rio de Janeiro,RJ
cus_036854,usr_036854,11799,Brasília,DF
cus_036855,usr_036855,55067,Rio de Janeiro,RJ
cus_036856,usr_036856,13713,Recife,PE
cus_036857,usr_036857,50968,Rio de Janeiro,RJ
cus_036858,usr_036858,09185,São Paulo,SP
cus_036859,usr_036859,15621,São Paulo,SP
cus_036860,usr_036860,88181,Rio de Janeiro,RJ
cus_036861,usr_036861,29980,Fortaleza,CE
cus_036862,usr_036862,30014,Rio de Janeiro,RJ
cus_036863,usr_036863,31476,Curitiba,PR
cus_036864,usr_036864,11098,Porto Alegre,RS
cus_036865,usr_036865,92698,São Paulo,SP
cus_036866,usr_036866,15333,São Paulo,SP
cus_036867,usr_036867,90906,Rio de Janeiro,RJ
cus_036868,usr_036868,46626,Belo Horizonte,MG
cus_036869,usr_036869,24558,Recife,PE
cus_036870,usr_036870,09759,São Paulo,SP
cus_036871,usr_036871,88493,Goiânia,GO
cus_036872,usr_036872,07743,Salvador,BA
cus_036873,usr_036873,48217,Fortaleza,CE
cus_036874,usr_036874,26184,São Paulo,SP
cus_036875,usr_036875,71206,Curitiba,PR
cus_036876,usr_036876,96436,Porto Alegre,RS
cus_036877,usr_036877,47882,Belo Horizonte,MG
cus_036878,usr_036878,93782,Rio de Janeiro,RJ
cus_036879,usr_036879,99351,Belo Horizonte,MG
cus_036880,usr_036880,71621,Salvador,BA
cus_036881,usr_036881,47547,Belo Horizonte,MG
cus_036882,usr_036882,01766,São Paulo,SP
cus_036883,usr_036883,54461,Porto Alegre,RS
cus_036884,usr_036884,42425,São Paulo,SP
cus_036885,usr_036885,17485,São Paulo,SP
cus_036886,usr_036886,58861,Salvador,BA
cus_036887,usr_036887,22653,Vitória,ES
cus_036888,usr_036888,59983,Recife,PE
cus_036889,usr_036889,76318,Vitória,ES
cus_036890,usr_036890,82486,Vitória,ES
cus_036891,usr_036891,18550,Belo Horizonte,MG
cus_036892,usr_036892,48677,São Paulo,SP
cus_036893,usr_036893,60653,Goiânia,GO
cus_036894,usr_036894,16993,São Paulo,SP
cus_036895,usr_036895,09687,Rio de Janeiro,RJ
cus_036896,usr_036896,80081,Goiânia,GO
cus_036897,usr_036897,71735,Porto Alegre,RS
cus_036898,usr_036898,62532,São Paulo,SP
cus_036899,usr_036899,86521,Porto Alegre,RS
cus_036900,usr_036900,93759,São Paulo,SP
cus_036901,usr_036901,65771,São Paulo,SP
cus_036902,usr_036902,13329,São Paulo,SP
cus_036903,usr_036903,81641,Vitória,ES
cus_036904,usr_036904,13947,São Paulo,SP
cus_036905,usr_036905,16910,Porto Alegre,RS
cus_036906,usr_036906,69399,São Paulo,SP
cus_036907,usr_036907,98670,São Paulo,SP
cus_036908,usr_036908,14130,Recife,PE
cus_036909,usr_036909,35246,Belo Horizonte,MG
cus_036910,usr_036910,36609,Goiânia,GO
cus_036911,usr_036911,21835,São Paulo,SP
cus_036912,usr_036912,80021,São Paulo,SP
cus_036913,usr_036913,45802,Vitória,ES
cus_036914,usr_036914,44430,Brasília,DF
cus_036915,usr_036915,88458,Fortaleza,CE
cus_036916,usr_036916,70911,Salvador,BA
cus_036917,usr_036917,79948,São Paulo,SP
cus_036918,usr_036918,36081,São Paulo,SP
cus_036919,usr_036919,26894,São Paulo,SP
cus_036920,usr_036920,61622,Curitiba,PR
cus_036921,usr_036921,28287,São Paulo,SP
cus_036922,usr_036922,49390,Florianópolis,SC
cus_036923,usr_036923,45938,São Paulo,SP
cus_036924,usr_036924,05898,Recife,PE
cus_036925,usr_036925,44847,Rio de Janeiro,RJ
cus_036926,usr_036926,04713,Belo Horizonte,MG
cus_036927,usr_036927,72029,Belo Horizonte,MG
cus_036928,usr_036928,42620,Brasília,DF
cus_036929,usr_036929,48175,Belo Horizonte,MG
cus_036930,usr_036930,83300,São Paulo,SP
cus_036931,usr_036931,23284,São Paulo,SP
cus_036932,usr_036932,88636,Recife,PE
cus_036933,usr_036933,96570,Belo Horizonte,MG
cus_036934,usr_036934,39174,São Paulo,SP
cus_036935,usr_036935,12194,São Paulo,SP
cus_036936,usr_036936,05549,São Paulo,SP
cus_036937,usr_036937,11988,São Paulo,SP
cus_036938,usr_036938,34109,Rio de Janeiro,RJ
cus_036939,usr_036939,11341,Porto Alegre,RS
cus_036940,usr_036940,88592,Porto Alegre,RS
cus_036941,usr_036941,67497,Goiânia,GO
cus_036942,usr_036942,38284,São Paulo,SP
cus_036943,usr_036943,64677,Vitória,ES
cus_036944,usr_036944,05584,Rio de Janeiro,RJ
cus_036945,usr_036945,71759,Belo Horizonte,MG
cus_036946,usr_036946,44756,Recife,PE
cus_036947,usr_036947,29046,São Paulo,SP
cus_036948,usr_036948,72805,Recife,PE
cus_036949,usr_036949,51092,São Paulo,SP
cus_036950,usr_036950,24931,Porto Alegre,RS
cus_036951,usr_036951,49434,São Paulo,SP
cus_036952,usr_036952,34436,Recife,PE
cus_036953,usr_036953,80563,São Paulo,SP
cus_036954,usr_036954,39699,São Paulo,SP
cus_036955,usr_036955,25479,Rio de Janeiro,RJ
cus_036956,usr_036956,72853,Rio de Janeiro,RJ
cus_036957,usr_036957,41377,Brasília,DF
cus_036958,usr_036958,27360,Curitiba,PR
cus_036959,usr_036959,77582,Fortaleza,CE
cus_036960,usr_036960,08909,Porto Alegre,RS
cus_036961,usr_036961,09665,Salvador,BA
cus_036962,usr_036962,19547,São Paulo,SP
cus_036963,usr_036963,96458,Brasília,DF
cus_036964,usr_036964,24185,Rio de Janeiro,RJ
cus_036965,usr_036965,73635,Goiânia,GO
cus_036966,usr_036966,64566,Curitiba,PR
cus_036967,usr_036967,48215,Porto Alegre,RS
cus_036968,usr_036968,93793,Curitiba,PR
cus_036969,usr_036969,50705,Recife,PE
cus_036970,usr_036970,54241,São Paulo,SP
cus_036971,usr_036971,41149,São Paulo,SP
cus_036972,usr_036972,50377,Vitória,ES
cus_036973,usr_036973,36315,Rio de Janeiro,RJ
cus_036974,usr_036974,97420,Goiânia,GO
cus_036975,usr_036975,44406,Curitiba,PR
cus_036976,usr_036976,26273,São Paulo,SP
cus_036977,usr_036977,66122,São Paulo,SP
cus_036978,usr_036978,83217,Curitiba,PR
cus_036979,usr_036979,94380,Belo Horizonte,MG
cus_036980,usr_036980,93507,Recife,PE
cus_036981,usr_036981,80686,São Paulo,SP
cus_036982,usr_036982,65899,São Paulo,SP
cus_036983,usr_036983,56943,Belo Horizonte,MG
cus_036984,usr_036984,33823,São Paulo,SP
cus_036985,usr_036985,11836,Belo Horizonte,MG
cus_036986,usr_036986,27416,Rio de Janeiro,RJ
cus_036987,usr_036987,18593,Porto Alegre,RS
cus_036988,usr_036988,08160,Belo Horizonte,MG
cus_036989,usr_036989,38003,São Paulo,SP
cus_036990,usr_036990,03737,Curitiba,PR
cus_036991,usr_036991,68385,São Paulo,SP
cus_036992,usr_036992,29529,Florianópolis,SC
cus_036993,usr_036993,68659,Rio de Janeiro,RJ
cus_036994,usr_036994,61317,Vitória,ES
cus_036995,usr_036995,69286,Porto Alegre,RS
cus_036996,usr_036996,98425,Vitória,ES
cus_036997,usr_036997,55320,Curitiba,PR
cus_036998,usr_036998,63825,Curitiba,PR
cus_036999,usr_036999,35662,São Paulo,SP
cus_037000,usr_037000,54857,Porto Alegre,RS
cus_037001,usr_037001,12374,São Paulo,SP
cus_037002,usr_037002,33285,Rio de Janeiro,RJ
cus_037003,usr_037003,91370,Vitória,ES
cus_037004,usr_037004,26378,Curitiba,PR
cus_037005,usr_037005,37552,Belo Horizonte,MG
cus_037006,usr_037006,77189,São Paulo,SP
cus_037007,usr_037007,29163,Vitória,ES
cus_037008,usr_037008,08483,Salvador,BA
cus_037009,usr_037009,09836,Rio de Janeiro,RJ
cus_037010,usr_037010,74580,São Paulo,SP
cus_037011,usr_037011,87304,Rio de Janeiro,RJ
cus_037012,usr_037012,61784,Rio de Janeiro,RJ
cus_037013,usr_037013,97043,Salvador,BA
cus_037014,usr_037014,39726,Goiânia,GO
cus_037015,usr_037015,23381,Rio de Janeiro,RJ
cus_037016,usr_037016,54059,São Paulo,SP
cus_037017,usr_037017,10770,Goiânia,GO
cus_037018,usr_037018,08655,Rio de Janeiro,RJ
cus_037019,usr_037019,92393,São Paulo,SP
cus_037020,usr_037020,31855,São Paulo,SP
cus_037021,usr_037021,37283,Rio de Janeiro,RJ
cus_037022,usr_037022,02039,Belo Horizonte,MG
cus_037023,usr_037023,70603,São Paulo,SP
cus_037024,usr_037024,13093,Porto Alegre,RS
cus_037025,usr_037025,62515,Belo Horizonte,MG
cus_037026,usr_037026,47373,Florianópolis,SC
cus_037027,usr_037027,86523,Florianópolis,SC
cus_037028,usr_037028,26330,Florianópolis,SC
cus_037029,usr_037029,80412,Curitiba,PR
cus_037030,usr_037030,21867,São Paulo,SP
cus_037031,usr_037031,45596,São Paulo,SP
cus_037032,usr_037032,05861,Rio de Janeiro,RJ
cus_037033,usr_037033,19588,Florianópolis,SC
cus_037034,usr_037034,26202,São Paulo,SP
cus_037035,usr_037035,22503,São Paulo,SP
cus_037036,usr_037036,35605,São Paulo,SP
cus_037037,usr_037037,35239,Curitiba,PR
cus_037038,usr_037038,75469,Fortaleza,CE
cus_037039,usr_037039,53760,Vitória,ES
cus_037040,usr_037040,90648,Rio de Janeiro,RJ
cus_037041,usr_037041,71672,São Paulo,SP
cus_037042,usr_037042,51397,São Paulo,SP
cus_037043,usr_037043,40666,Curitiba,PR
cus_037044,usr_037044,26350,São Paulo,SP
cus_037045,usr_037045,41945,Florianópolis,SC
cus_037046,usr_037046,27722,São Paulo,SP
cus_037047,usr_037047,30762,São Paulo,SP
cus_037048,usr_037048,02285,Salvador,BA
cus_037049,usr_037049,96888,Goiânia,GO
cus_037050,usr_037050,79104,São Paulo,SP
cus_037051,usr_037051,18583,Curitiba,PR
cus_037052,usr_037052,34057,São Paulo,SP
cus_037053,usr_037053,45151,São Paulo,SP
cus_037054,usr_037054,13130,Florianópolis,SC
cus_037055,usr_037055,81360,Porto Alegre,RS
cus_037056,usr_037056,11769,Curitiba,PR
cus_037057,usr_037057,33306,Belo Horizonte,MG
cus_037058,usr_037058,95910,Brasília,DF
cus_037059,usr_037059,80299,São Paulo,SP
cus_037060,usr_037060,17629,São Paulo,SP
cus_037061,usr_037061,75819,Rio de Janeiro,RJ
cus_037062,usr_037062,54645,Rio de Janeiro,RJ
cus_037063,usr_037063,67451,Belo Horizonte,MG
cus_037064,usr_037064,99740,São Paulo,SP
cus_037065,usr_037065,99031,Goiânia,GO
cus_037066,usr_037066,04909,São Paulo,SP
cus_037067,usr_037067,47840,São Paulo,SP
cus_037068,usr_037068,78198,Rio de Janeiro,RJ
cus_037069,usr_037069,03435,São Paulo,SP
cus_037070,usr_037070,28606,Salvador,BA
cus_037071,usr_037071,24133,Porto Alegre,RS
cus_037072,usr_037072,39020,Florianópolis,SC
cus_037073,usr_037073,69675,Salvador,BA
cus_037074,usr_037074,20146,São Paulo,SP
cus_037075,usr_037075,30408,Salvador,BA
cus_037076,usr_037076,09468,Curitiba,PR
