return_id,order_id,product_id,return_reason,return_date,return_status
ret_002533,ord_064717,prd_00016,defective,2025-09-13 03:17:46,approved
ret_002534,ord_064751,prd_00667,unsatisfied,2025-09-14 09:29:11,approved
ret_002535,ord_064755,prd_00007,defective,2025-09-01 10:52:06,approved
ret_002536,ord_064768,prd_00002,delayed_delivery,2025-09-07 14:04:44,rejected
ret_002537,ord_064779,prd_00377,unsatisfied,2025-09-20 14:54:41,approved
ret_002538,ord_064798,prd_00981,defective,2025-09-17 19:41:17,approved
ret_002539,ord_064817,prd_00001,unsatisfied,2025-09-21 22:33:52,approved
ret_002540,ord_064841,prd_00004,wrong_item,2025-09-06 02:46:30,approved
ret_002541,ord_064883,prd_00128,defective,2025-09-21 09:39:54,approved
ret_002542,ord_064888,prd_00802,unsatisfied,2025-09-05 10:13:26,approved
ret_002543,ord_064922,prd_00002,wrong_item,2025-09-15 15:37:01,pending
ret_002544,ord_064940,prd_00006,defective,2025-09-05 18:25:21,approved
ret_002545,ord_064979,prd_00900,unsatisfied,2025-09-08 23:05:15,approved
ret_002546,ord_064986,prd_01515,wrong_item,2025-09-25 23:44:42,approved
ret_002547,ord_064992,prd_01820,wrong_item,2025-09-01 00:27:13,approved
ret_002548,ord_064993,prd_00002,defective,2025-09-15 00:40:21,approved
ret_002549,ord_065020,prd_00045,unsatisfied,2025-09-26 04:08:45,approved
ret_002550,ord_065030,prd_01166,defective,2025-09-04 05:35:32,approved
ret_002551,ord_065030,prd_00011,defective,2025-09-18 05:35:32,approved
ret_002552,ord_065079,prd_00835,delayed_delivery,2025-09-08 13:40:58,approved
ret_002553,ord_065129,prd_00040,delayed_delivery,2025-09-06 22:13:36,approved
ret_002554,ord_065173,prd_02258,defective,2025-09-06 05:21:57,pending
ret_002555,ord_065229,prd_00006,wrong_item,2025-09-02 19:04:24,approved
ret_002556,ord_065231,prd_01332,unsatisfied,2025-09-21 19:28:29,approved
ret_002557,ord_065257,prd_00103,defective,2025-09-24 02:02:09,approved
ret_002558,ord_065299,prd_02037,defective,2025-09-19 10:28:57,approved
ret_002559,ord_065339,prd_00037,delayed_delivery,2025-09-23 17:59:03,approved
ret_002560,ord_065360,prd_00003,unsatisfied,2025-09-14 22:18:58,approved
ret_002561,ord_065368,prd_00596,unsatisfied,2025-09-07 01:08:12,rejected
ret_002562,ord_065384,prd_00353,unsatisfied,2025-09-24 04:03:12,approved
ret_002563,ord_065458,prd_01770,wrong_item,2025-09-20 21:48:57,approved
ret_002564,ord_065461,prd_01108,unsatisfied,2025-09-11 22:56:12,approved
ret_002565,ord_065468,prd_00066,unsatisfied,2025-09-25 02:07:51,approved
ret_002566,ord_065550,prd_00482,delayed_delivery,2025-09-12 22:05:52,rejected
ret_002567,ord_065583,prd_00127,unsatisfied,2025-09-28 05:57:33,approved
ret_002568,ord_065589,prd_00057,defective,2025-09-22 06:56:04,approved
ret_002569,ord_065616,prd_00181,defective,2025-09-10 12:34:41,approved
ret_002570,ord_065639,prd_02175,delayed_delivery,2025-09-29 14:33:27,pending
ret_002571,ord_065645,prd_00681,unsatisfied,2025-09-09 16:00:01,approved
ret_002572,ord_065696,prd_00010,defective,2025-09-15 00:17:03,rejected
ret_002573,ord_065698,prd_00055,unsatisfied,2025-09-28 00:24:06,approved
ret_002574,ord_065717,prd_00010,wrong_item,2025-09-16 02:26:15,approved
ret_002575,ord_065742,prd_00020,wrong_item,2025-09-13 06:53:08,approved
ret_002576,ord_065757,prd_00270,defective,2025-09-27 08:37:26,approved
ret_002577,ord_065767,prd_00414,defective,2025-09-23 11:05:23,approved
ret_002578,ord_065768,prd_00187,delayed_delivery,2025-09-14 11:07:54,approved
ret_002579,ord_065773,prd_00004,unsatisfied,2025-09-09 11:51:46,approved
ret_002580,ord_065777,prd_00154,wrong_item,2025-09-27 12:48:33,approved
ret_002581,ord_065788,prd_00921,delayed_delivery,2025-09-09 14:52:33,approved
ret_002582,ord_065849,prd_00010,unsatisfied,2025-10-03 01:05:58,approved
ret_002583,ord_065869,prd_00033,unsatisfied,2025-10-01 04:45:49,pending
ret_002584,ord_065878,prd_00022,wrong_item,2025-09-23 05:48:19,approved
ret_002585,ord_065884,prd_00477,defective,2025-09-13 06:21:12,approved
ret_002586,ord_065902,prd_00082,wrong_item,2025-09-29 09:28:24,approved
ret_002587,ord_065980,prd_01464,defective,2025-09-29 22:59:39,approved
ret_002588,ord_065996,prd_00471,defective,2025-09-13 01:21:31,approved
ret_002589,ord_066052,prd_00140,wrong_item,2025-09-25 16:54:35,approved
ret_002590,ord_066057,prd_00005,unsatisfied,2025-10-01 18:29:13,approved
ret_002591,ord_066081,prd_00257,unsatisfied,2025-10-05 00:13:19,approved
ret_002592,ord_066102,prd_00001,wrong_item,2025-09-16 06:59:50,approved
ret_002593,ord_066155,prd_01185,unsatisfied,2025-10-05 17:04:55,approved
ret_002594,ord_066190,prd_00005,defective,2025-10-01 01:41:10,approved
ret_002595,ord_066216,prd_00478,unsatisfied,2025-09-15 09:34:58,approved
ret_002596,ord_066304,prd_00410,wrong_item,2025-10-04 07:16:55,pending
ret_002597,ord_066326,prd_00346,defective,2025-09-21 13:11:35,approved
ret_002598,ord_066329,prd_00001,defective,2025-09-26 13:37:24,pending
ret_002599,ord_066342,prd_00108,wrong_item,2025-09-12 15:57:29,approved
ret_002600,ord_066413,prd_00057,unsatisfied,2025-10-08 04:19:23,pending
ret_002601,ord_066414,prd_00848,defective,2025-10-02 04:38:24,approved
ret_002602,ord_066481,prd_00125,wrong_item,2025-10-04 13:49:40,approved
ret_002603,ord_066493,prd_00033,defective,2025-10-03 15:54:15,approved
ret_002604,ord_066509,prd_00184,defective,2025-09-25 18:25:08,approved
ret_002605,ord_066515,prd_00100,wrong_item,2025-09-17 19:49:14,rejected
ret_002606,ord_066542,prd_00010,unsatisfied,2025-09-15 00:44:11,approved
ret_002607,ord_066545,prd_02395,unsatisfied,2025-09-16 00:54:11,approved
ret_002608,ord_066592,prd_01276,wrong_item,2025-09-22 08:29:18,approved
ret_002609,ord_066606,prd_01157,wrong_item,2025-09-23 10:26:22,approved
ret_002610,ord_066622,prd_00043,defective,2025-10-08 13:00:41,approved
ret_002611,ord_066624,prd_00550,defective,2025-09-15 13:24:12,rejected
ret_002612,ord_066643,prd_02319,defective,2025-10-06 15:36:58,approved
ret_002613,ord_066657,prd_00032,defective,2025-10-07 18:23:16,approved
ret_002614,ord_066662,prd_00875,unsatisfied,2025-10-04 19:44:32,approved
ret_002615,ord_066667,prd_01620,unsatisfied,2025-09-22 20:49:14,approved
ret_002616,ord_066727,prd_00091,defective,2025-10-03 08:35:31,approved
ret_002617,ord_066743,prd_01693,unsatisfied,2025-10-05 11:54:45,approved
ret_002618,ord_066763,prd_00002,defective,2025-09-30 15:48:33,approved
ret_002619,ord_066791,prd_00445,defective,2025-10-07 20:17:06,approved
ret_002620,ord_066796,prd_00001,defective,2025-09-29 21:37:17,approved
ret_002621,ord_066844,prd_00083,wrong_item,2025-10-04 04:51:58,approved
ret_002622,ord_066883,prd_00785,defective,2025-09-26 14:09:41,approved
ret_002623,ord_066889,prd_01181,unsatisfied,2025-10-05 15:31:46,approved
ret_002624,ord_066903,prd_00010,wrong_item,2025-09-16 20:20:34,approved
ret_002625,ord_066929,prd_00001,unsatisfied,2025-10-10 02:42:01,approved
ret_002626,ord_066945,prd_00033,unsatisfied,2025-09-22 05:22:32,approved
ret_002627,ord_066983,prd_00346,wrong_item,2025-09-25 13:47:31,approved
ret_002628,ord_067004,prd_00001,unsatisfied,2025-10-05 18:45:35,approved
ret_002629,ord_067018,prd_01841,defective,2025-10-08 23:39:40,approved
ret_002630,ord_067081,prd_00408,unsatisfied,2025-09-20 13:24:38,approved
ret_002631,ord_067104,prd_00052,unsatisfied,2025-09-28 18:18:40,rejected
ret_002632,ord_067131,prd_00007,unsatisfied,2025-09-21 00:21:02,approved
ret_002633,ord_067185,prd_00398,wrong_item,2025-10-12 11:22:42,approved
ret_002634,ord_067196,prd_00037,wrong_item,2025-10-11 13:33:49,approved
ret_002635,ord_067258,prd_00007,delayed_delivery,2025-09-27 01:37:44,approved
ret_002636,ord_067260,prd_01225,defective,2025-10-02 02:27:26,approved
ret_002637,ord_067268,prd_00057,delayed_delivery,2025-10-05 03:58:52,approved
ret_002638,ord_067300,prd_00002,defective,2025-09-30 09:37:12,approved
ret_002639,ord_067305,prd_00256,defective,2025-10-15 10:43:42,approved
ret_002640,ord_067306,prd_00247,wrong_item,2025-09-25 10:46:34,approved
ret_002641,ord_067359,prd_00680,defective,2025-09-29 18:16:06,approved
ret_002642,ord_067395,prd_00050,delayed_delivery,2025-10-08 02:44:17,approved
ret_002643,ord_067424,prd_00003,wrong_item,2025-09-28 07:50:51,approved
ret_002644,ord_067430,prd_00050,unsatisfied,2025-09-21 09:08:09,approved
ret_002645,ord_067453,prd_00075,defective,2025-09-22 12:10:00,pending
ret_002646,ord_067473,prd_00006,delayed_delivery,2025-10-03 16:04:38,approved
ret_002647,ord_067487,prd_00608,delayed_delivery,2025-09-26 17:55:15,pending
ret_002648,ord_067501,prd_00002,wrong_item,2025-10-03 19:38:35,approved
ret_002649,ord_067635,prd_00001,defective,2025-09-30 15:44:59,approved
ret_002650,ord_067644,prd_00017,unsatisfied,2025-10-01 17:26:11,approved
ret_002651,ord_067661,prd_00002,wrong_item,2025-10-09 19:45:42,approved
ret_002652,ord_067690,prd_01864,delayed_delivery,2025-09-25 02:39:08,approved
ret_002653,ord_067701,prd_00410,wrong_item,2025-10-17 05:40:29,approved
ret_002654,ord_067751,prd_01924,defective,2025-10-03 16:11:18,approved
ret_002655,ord_067784,prd_00029,unsatisfied,2025-10-13 21:51:22,approved
ret_002656,ord_067802,prd_00002,wrong_item,2025-10-01 01:00:28,approved
ret_002657,ord_067817,prd_00008,defective,2025-10-19 04:21:40,approved
ret_002658,ord_067831,prd_00042,defective,2025-09-28 06:41:57,approved
ret_002659,ord_067862,prd_00057,unsatisfied,2025-09-28 14:00:55,pending
ret_002660,ord_067889,prd_00062,defective,2025-10-04 21:05:50,approved
ret_002661,ord_067908,prd_00001,defective,2025-10-13 03:52:38,approved
ret_002662,ord_067969,prd_00016,defective,2025-10-17 16:11:16,rejected
ret_002663,ord_067977,prd_00002,delayed_delivery,2025-09-28 18:34:37,approved
ret_002664,ord_067982,prd_00001,defective,2025-10-08 19:14:08,approved
ret_002665,ord_068013,prd_00697,delayed_delivery,2025-10-16 01:53:36,approved
ret_002666,ord_068040,prd_00468,wrong_item,2025-10-10 07:07:56,approved
ret_002667,ord_068043,prd_00016,wrong_item,2025-10-03 08:28:53,rejected
ret_002668,ord_068064,prd_00001,wrong_item,2025-10-09 13:05:09,approved
ret_002669,ord_068098,prd_00085,defective,2025-09-30 23:02:14,approved
ret_002670,ord_068106,prd_00010,unsatisfied,2025-10-02 00:51:24,approved
ret_002671,ord_068146,prd_00055,wrong_item,2025-10-01 08:07:10,approved
ret_002672,ord_068157,prd_00001,defective,2025-10-17 10:55:54,approved
ret_002673,ord_068181,prd_00002,unsatisfied,2025-10-18 15:31:03,approved
ret_002674,ord_068226,prd_00002,unsatisfied,2025-10-22 22:13:18,approved
ret_002675,ord_068259,prd_00344,wrong_item,2025-10-13 04:02:09,rejected
ret_002676,ord_068347,prd_00004,defective,2025-10-06 17:39:50,approved
ret_002677,ord_068352,prd_01159,unsatisfied,2025-09-29 18:44:48,approved
ret_002678,ord_068371,prd_00002,unsatisfied,2025-10-06 20:35:16,approved
ret_002679,ord_068426,prd_00145,unsatisfied,2025-09-30 04:02:41,approved
ret_002680,ord_068531,prd_00001,defective,2025-10-22 19:55:06,approved
ret_002681,ord_068567,prd_00006,wrong_item,2025-10-06 03:37:47,approved
ret_002682,ord_068584,prd_00001,delayed_delivery,2025-10-23 07:45:54,rejected
ret_002683,ord_068616,prd_00128,wrong_item,2025-10-13 14:22:40,approved
ret_002684,ord_068630,prd_00014,delayed_delivery,2025-10-12 19:22:25,approved
ret_002685,ord_068635,prd_00053,wrong_item,2025-10-19 19:59:44,approved
ret_002686,ord_068637,prd_00001,wrong_item,2025-10-12 20:20:43,approved
ret_002687,ord_068656,prd_01204,wrong_item,2025-10-14 01:52:33,approved
ret_002688,ord_068665,prd_00165,defective,2025-10-12 04:08:24,approved
ret_002689,ord_068677,prd_00022,wrong_item,2025-10-11 06:27:45,approved
ret_002690,ord_068678,prd_00075,defective,2025-10-20 06:30:34,rejected
ret_002691,ord_068692,prd_00003,wrong_item,2025-10-04 09:01:17,approved
ret_002692,ord_068695,prd_00851,unsatisfied,2025-10-21 09:38:42,approved
ret_002693,ord_068709,prd_00002,defective,2025-10-10 12:43:01,approved
ret_002694,ord_068757,prd_00249,defective,2025-10-09 21:52:33,approved
ret_002695,ord_068798,prd_00165,wrong_item,2025-10-26 07:02:04,approved
ret_002696,ord_068836,prd_00193,defective,2025-10-18 15:22:50,approved
ret_002697,ord_068838,prd_00001,delayed_delivery,2025-10-03 15:58:17,approved
ret_002698,ord_068858,prd_00002,defective,2025-10-25 18:01:51,approved
ret_002699,ord_068866,prd_00125,defective,2025-10-05 19:55:59,rejected
ret_002700,ord_068882,prd_01068,delayed_delivery,2025-10-25 21:41:45,approved
ret_002701,ord_068901,prd_00452,unsatisfied,2025-10-08 01:46:14,approved
ret_002702,ord_068905,prd_00001,delayed_delivery,2025-10-19 02:30:46,approved
ret_002703,ord_068927,prd_00001,defective,2025-10-26 08:59:46,approved
ret_002704,ord_068993,prd_00248,delayed_delivery,2025-10-16 23:05:07,approved
ret_002705,ord_069002,prd_00010,unsatisfied,2025-10-24 01:44:00,approved
ret_002706,ord_069030,prd_00923,wrong_item,2025-10-26 05:24:37,approved
ret_002707,ord_069056,prd_00005,unsatisfied,2025-10-26 09:02:23,approved
ret_002708,ord_069193,prd_00014,delayed_delivery,2025-10-14 06:35:06,approved
ret_002709,ord_069253,prd_00559,defective,2025-10-05 16:05:22,approved
ret_002710,ord_069255,prd_00011,delayed_delivery,2025-10-27 16:15:42,approved
ret_002711,ord_069265,prd_00001,wrong_item,2025-10-09 17:08:22,approved
ret_002712,ord_069271,prd_00299,delayed_delivery,2025-10-21 17:47:15,approved
ret_002713,ord_069316,prd_00718,wrong_item,2025-10-29 01:42:14,approved
ret_002714,ord_069326,prd_00001,defective,2025-10-26 02:22:10,approved
ret_002715,ord_069392,prd_00930,wrong_item,2025-10-28 11:17:49,approved
ret_002716,ord_069467,prd_00122,wrong_item,2025-10-29 00:37:50,approved
ret_002717,ord_069510,prd_00295,defective,2025-10-31 12:26:54,approved
ret_002718,ord_069514,prd_00035,unsatisfied,2025-10-24 13:07:52,approved
ret_002719,ord_069526,prd_00738,unsatisfied,2025-10-23 16:00:38,approved
ret_002720,ord_069594,prd_00005,defective,2025-10-25 07:28:05,approved
ret_002721,ord_069621,prd_00120,unsatisfied,2025-10-23 12:46:19,rejected
ret_002722,ord_069643,prd_00403,wrong_item,2025-10-12 17:58:21,approved
ret_002723,ord_069657,prd_01603,unsatisfied,2025-11-02 21:13:10,pending
ret_002724,ord_069667,prd_00038,wrong_item,2025-11-02 00:59:07,approved
ret_002725,ord_069677,prd_00005,delayed_delivery,2025-10-18 02:58:13,approved
ret_002726,ord_069732,prd_00075,delayed_delivery,2025-10-19 15:10:42,approved
ret_002727,ord_069763,prd_00001,wrong_item,2025-10-31 20:27:39,approved
ret_002728,ord_069808,prd_00364,defective,2025-11-01 09:43:58,approved
ret_002729,ord_069823,prd_02154,defective,2025-10-29 12:43:02,approved
ret_002730,ord_069839,prd_00015,unsatisfied,2025-10-15 16:38:42,approved
ret_002731,ord_069849,prd_00001,unsatisfied,2025-11-01 19:55:29,approved
ret_002732,ord_069859,prd_00251,unsatisfied,2025-11-04 22:08:38,approved
ret_002733,ord_069870,prd_00442,unsatisfied,2025-10-26 00:51:18,approved
ret_002734,ord_069872,prd_00129,wrong_item,2025-10-26 00:57:21,approved
ret_002735,ord_069894,prd_00013,wrong_item,2025-10-14 04:28:29,approved
ret_002736,ord_069949,prd_00949,defective,2025-10-27 12:35:10,approved
ret_002737,ord_069984,prd_00005,unsatisfied,2025-10-17 19:27:55,approved
ret_002738,ord_069985,prd_00108,unsatisfied,2025-11-01 19:29:25,approved
ret_002739,ord_069989,prd_01835,defective,2025-10-20 20:03:43,approved
ret_002740,ord_069993,prd_00061,defective,2025-10-26 20:46:53,approved
ret_002741,ord_070013,prd_00100,delayed_delivery,2025-10-17 23:38:47,rejected
ret_002742,ord_070014,prd_00128,defective,2025-10-31 23:43:01,approved
ret_002743,ord_070032,prd_00839,unsatisfied,2025-11-03 03:21:39,approved
ret_002744,ord_070047,prd_00110,unsatisfied,2025-11-02 05:33:54,pending
ret_002745,ord_070053,prd_00083,defective,2025-10-16 06:30:31,approved
ret_002746,ord_070081,prd_00094,defective,2025-10-22 11:05:35,approved
ret_002747,ord_070099,prd_01583,delayed_delivery,2025-10-26 12:55:12,approved
ret_002748,ord_070139,prd_00113,unsatisfied,2025-11-06 20:59:59,approved
ret_002749,ord_070184,prd_00001,wrong_item,2025-10-27 05:57:57,approved
ret_002750,ord_070249,prd_01423,defective,2025-10-26 18:39:55,approved
ret_002751,ord_070252,prd_00011,wrong_item,2025-10-18 19:05:53,pending
ret_002752,ord_070258,prd_00013,wrong_item,2025-11-03 19:43:14,approved
ret_002753,ord_070263,prd_00031,defective,2025-10-21 20:40:39,approved
ret_002754,ord_070315,prd_00095,wrong_item,2025-11-03 08:11:57,approved
ret_002755,ord_070315,prd_00001,defective,2025-10-18 08:11:57,approved
ret_002756,ord_070330,prd_00117,unsatisfied,2025-10-28 11:10:55,approved
ret_002757,ord_070354,prd_00471,delayed_delivery,2025-10-18 16:36:28,approved
ret_002758,ord_070368,prd_00251,defective,2025-10-30 21:18:11,approved
ret_002759,ord_070390,prd_02386,wrong_item,2025-11-01 03:27:40,approved
ret_002760,ord_070411,prd_00005,unsatisfied,2025-10-23 09:58:09,approved
ret_002761,ord_070430,prd_00017,defective,2025-11-08 12:48:19,approved
ret_002762,ord_070482,prd_00002,unsatisfied,2025-10-27 00:16:00,approved
ret_002763,ord_070498,prd_00002,defective,2025-10-18 04:15:34,rejected
ret_002764,ord_070501,prd_00009,unsatisfied,2025-10-29 04:40:50,approved
ret_002765,ord_070555,prd_00102,wrong_item,2025-10-21 17:13:39,pending
ret_002766,ord_070568,prd_00434,defective,2025-10-24 19:31:53,approved
ret_002767,ord_070583,prd_00035,delayed_delivery,2025-11-05 23:34:48,approved
ret_002768,ord_070587,prd_00002,wrong_item,2025-11-03 00:31:53,approved
ret_002769,ord_070607,prd_00290,wrong_item,2025-11-03 05:45:17,rejected
ret_002770,ord_070612,prd_00384,defective,2025-10-29 07:23:09,approved
ret_002771,ord_070675,prd_00036,wrong_item,2025-11-07 21:14:07,approved
ret_002772,ord_070697,prd_00006,unsatisfied,2025-10-23 01:39:14,approved
ret_002773,ord_070701,prd_00005,unsatisfied,2025-10-29 02:06:59,approved
ret_002774,ord_070716,prd_01611,wrong_item,2025-10-29 04:56:57,approved
ret_002775,ord_070726,prd_00016,unsatisfied,2025-10-18 05:42:44,approved
ret_002776,ord_070739,prd_00540,delayed_delivery,2025-10-22 07:35:22,approved
ret_002777,ord_070744,prd_00252,wrong_item,2025-11-06 08:02:13,rejected
ret_002778,ord_070833,prd_00002,wrong_item,2025-11-08 23:21:04,approved
ret_002779,ord_070848,prd_00242,unsatisfied,2025-10-28 00:53:48,approved
ret_002780,ord_070851,prd_00001,defective,2025-11-06 01:09:45,rejected
ret_002781,ord_070903,prd_00427,unsatisfied,2025-11-10 07:44:59,rejected
ret_002782,ord_070909,prd_00798,delayed_delivery,2025-10-22 08:17:28,approved
ret_002783,ord_070914,prd_00617,wrong_item,2025-11-03 09:42:06,approved
ret_002784,ord_071008,prd_01382,unsatisfied,2025-11-06 23:40:36,approved
ret_002785,ord_071062,prd_00001,unsatisfied,2025-11-04 06:43:23,pending
ret_002786,ord_071089,prd_00003,wrong_item,2025-11-01 11:03:04,approved
ret_002787,ord_071146,prd_01504,unsatisfied,2025-11-10 18:02:28,approved
ret_002788,ord_071151,prd_00063,unsatisfied,2025-11-11 18:39:32,rejected
ret_002789,ord_071186,prd_00754,wrong_item,2025-10-25 23:22:25,rejected
ret_002790,ord_071225,prd_00070,unsatisfied,2025-11-12 07:19:46,approved
ret_002791,ord_071234,prd_00779,delayed_delivery,2025-10-21 08:53:39,rejected
ret_002792,ord_071247,prd_01533,defective,2025-10-29 11:56:05,approved
ret_002793,ord_071267,prd_00060,defective,2025-11-13 16:59:56,rejected
ret_002794,ord_071277,prd_00451,unsatisfied,2025-10-26 19:08:24,approved
ret_002795,ord_071304,prd_01836,unsatisfied,2025-11-15 02:03:56,approved
ret_002796,ord_071309,prd_01086,defective,2025-11-07 03:07:31,approved
ret_002797,ord_071322,prd_00425,unsatisfied,2025-11-05 06:57:46,approved
ret_002798,ord_071345,prd_00870,wrong_item,2025-11-03 10:28:40,approved
ret_002799,ord_071383,prd_00001,defective,2025-10-27 17:22:45,rejected
ret_002800,ord_071444,prd_00412,wrong_item,2025-11-17 07:06:02,approved
ret_002801,ord_071456,prd_00131,wrong_item,2025-10-25 10:05:09,approved
ret_002802,ord_071484,prd_01408,wrong_item,2025-10-28 16:14:56,approved
ret_002803,ord_071506,prd_00161,defective,2025-10-23 21:10:14,approved
ret_002804,ord_071521,prd_00649,delayed_delivery,2025-10-24 00:46:01,approved
ret_002805,ord_071564,prd_01449,defective,2025-11-02 10:46:04,approved
ret_002806,ord_071623,prd_00003,wrong_item,2025-11-04 00:43:28,approved
ret_002807,ord_071635,prd_00340,defective,2025-11-10 03:05:06,approved
ret_002808,ord_071649,prd_00141,unsatisfied,2025-10-30 05:21:49,approved
ret_002809,ord_071666,prd_00011,defective,2025-11-13 08:02:53,approved
ret_002810,ord_071707,prd_00036,delayed_delivery,2025-11-16 14:35:06,approved
ret_002811,ord_071728,prd_02015,unsatisfied,2025-11-09 17:05:57,rejected
ret_002812,ord_071729,prd_00118,wrong_item,2025-11-02 17:21:11,approved
ret_002813,ord_071757,prd_00001,unsatisfied,2025-11-09 20:36:03,approved
ret_002814,ord_071776,prd_00586,unsatisfied,2025-10-25 23:34:40,approved
ret_002815,ord_071786,prd_00511,defective,2025-10-27 01:15:36,approved
ret_002816,ord_071809,prd_01880,defective,2025-11-04 04:10:21,approved
ret_002817,ord_071825,prd_02354,wrong_item,2025-10-29 06:27:06,approved
ret_002818,ord_071848,prd_00002,defective,2025-11-03 10:29:09,pending
ret_002819,ord_071993,prd_00090,unsatisfied,2025-11-14 08:34:46,approved
ret_002820,ord_072005,prd_01442,unsatisfied,2025-11-10 10:09:33,approved
ret_002821,ord_072046,prd_01536,delayed_delivery,2025-11-12 14:48:48,approved
ret_002822,ord_072114,prd_00707,unsatisfied,2025-11-01 02:53:14,rejected
ret_002823,ord_072123,prd_00002,wrong_item,2025-11-07 05:55:50,approved
ret_002824,ord_072157,prd_00001,defective,2025-11-09 11:30:23,rejected
ret_002825,ord_072188,prd_00276,delayed_delivery,2025-11-06 16:28:11,approved
ret_002826,ord_072201,prd_00828,unsatisfied,2025-11-04 18:32:43,pending
ret_002827,ord_072222,prd_02377,unsatisfied,2025-11-14 23:43:18,approved
ret_002828,ord_072275,prd_00192,wrong_item,2025-11-09 11:49:52,rejected
ret_002829,ord_072300,prd_00041,defective,2025-11-16 16:23:19,approved
ret_002830,ord_072316,prd_01134,unsatisfied,2025-10-31 18:17:57,approved
ret_002831,ord_072328,prd_00251,delayed_delivery,2025-11-17 20:13:42,approved
ret_002832,ord_072353,prd_00006,defective,2025-11-11 00:09:03,approved
ret_002833,ord_072357,prd_00145,defective,2025-11-01 01:15:41,approved
ret_002834,ord_072358,prd_00001,defective,2025-11-10 01:27:42,approved
ret_002835,ord_072407,prd_00471,defective,2025-11-03 12:27:22,approved
ret_002836,ord_072408,prd_00240,unsatisfied,2025-11-19 12:35:35,approved
ret_002837,ord_072414,prd_00058,wrong_item,2025-11-23 14:24:21,approved
ret_002838,ord_072417,prd_00040,delayed_delivery,2025-11-14 15:03:44,approved
ret_002839,ord_072445,prd_00070,defective,2025-11-10 19:25:27,approved
ret_002840,ord_072461,prd_00011,unsatisfied,2025-11-24 23:15:57,approved
ret_002841,ord_072473,prd_00002,defective,2025-11-24 02:26:03,approved
ret_002842,ord_072513,prd_00080,unsatisfied,2025-11-25 11:04:33,approved
ret_002843,ord_072515,prd_00991,wrong_item,2025-11-08 11:22:40,approved
ret_002844,ord_072539,prd_02320,unsatisfied,2025-11-09 18:12:52,approved
ret_002845,ord_072549,prd_00584,defective,2025-11-19 19:30:43,approved
ret_002846,ord_072593,prd_00818,wrong_item,2025-11-05 04:04:39,approved
ret_002847,ord_072672,prd_00740,defective,2025-11-01 17:21:23,rejected
ret_002848,ord_072700,prd_00002,defective,2025-11-12 20:49:08,approved
ret_002849,ord_072771,prd_00022,wrong_item,2025-11-11 09:03:42,approved
ret_002850,ord_072783,prd_00001,unsatisfied,2025-11-12 10:39:07,approved
ret_002851,ord_072866,prd_00483,unsatisfied,2025-11-25 23:43:07,approved
ret_002852,ord_072873,prd_00028,unsatisfied,2025-11-10 00:46:05,pending
ret_002853,ord_072883,prd_00053,wrong_item,2025-11-10 02:21:03,approved
ret_002854,ord_072943,prd_00809,unsatisfied,2025-11-25 11:54:52,approved
ret_002855,ord_072954,prd_00273,unsatisfied,2025-11-08 13:25:50,approved
ret_002856,ord_072965,prd_00248,wrong_item,2025-11-15 15:51:01,approved
ret_002857,ord_072986,prd_00018,unsatisfied,2025-11-08 18:51:16,approved
ret_002858,ord_073023,prd_00004,wrong_item,2025-11-23 02:03:07,approved
ret_002859,ord_073093,prd_00628,defective,2025-11-09 15:41:26,approved
ret_002860,ord_073185,prd_00814,unsatisfied,2025-11-18 10:28:47,approved
ret_002861,ord_073187,prd_00762,delayed_delivery,2025-11-29 11:40:44,approved
ret_002862,ord_073192,prd_00003,defective,2025-11-25 13:22:23,approved
ret_002863,ord_073221,prd_00016,defective,2025-11-22 18:32:55,approved
ret_002864,ord_073235,prd_00113,delayed_delivery,2025-11-09 20:45:59,approved
ret_002865,ord_073245,prd_00011,wrong_item,2025-11-16 22:59:53,rejected
ret_002866,ord_073256,prd_00001,wrong_item,2025-11-07 00:20:29,approved
ret_002867,ord_073273,prd_00001,defective,2025-11-24 02:50:05,approved
ret_002868,ord_073283,prd_00084,wrong_item,2025-11-20 04:42:20,approved
ret_002869,ord_073285,prd_00327,unsatisfied,2025-11-16 04:53:14,pending
ret_002870,ord_073285,prd_00841,unsatisfied,2025-11-09 04:53:14,approved
ret_002871,ord_073298,prd_00583,unsatisfied,2025-11-18 06:29:27,approved
ret_002872,ord_073321,prd_00167,defective,2025-11-27 08:49:31,approved
ret_002873,ord_073347,prd_00140,delayed_delivery,2025-11-06 11:50:23,approved
ret_002874,ord_073369,prd_00001,defective,2025-11-29 13:50:53,approved
ret_002875,ord_073400,prd_01137,unsatisfied,2025-11-27 16:42:21,rejected
ret_002876,ord_073405,prd_00526,defective,2025-11-26 16:57:22,approved
ret_002877,ord_073441,prd_00011,unsatisfied,2025-11-17 20:25:16,approved
ret_002878,ord_073441,prd_00002,wrong_item,2025-11-22 20:25:16,approved
ret_002879,ord_073456,prd_00527,wrong_item,2025-11-09 21:27:59,approved
ret_002880,ord_073474,prd_00835,wrong_item,2025-12-01 23:28:05,approved
ret_002881,ord_073484,prd_02401,defective,2025-11-16 00:04:30,approved
ret_002882,ord_073509,prd_00057,defective,2025-11-22 03:27:32,approved
ret_002883,ord_073639,prd_00928,defective,2025-11-15 14:51:41,approved
ret_002884,ord_073644,prd_00075,unsatisfied,2025-11-08 15:16:16,approved
