product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_base_price
prd_01343,fashion_shoes,21,761,6,9503,96,43,26,86.49
prd_01344,toys,24,518,3,1790,64,74,47,100.33
prd_01345,electronics,52,541,2,14452,55,53,22,372.94
prd_01346,electronics,58,390,3,13892,82,15,67,447.85
prd_01347,beauty_cosmetics,39,961,5,9640,23,51,65,10.27
prd_01348,electronics,50,816,7,3070,21,40,58,646.4
prd_01349,home_appliances,37,907,1,2147,100,48,17,465.57
prd_01350,housewares,36,817,3,3398,66,51,45,46.71
prd_01351,books_stationery,30,391,4,10588,22,37,34,17.71
prd_01352,beauty_cosmetics,37,166,5,3414,51,21,80,97.42
prd_01353,toys,32,157,1,3338,12,66,79,128.35
prd_01354,computers_accessories,20,917,4,6234,70,80,21,1261.07
prd_01355,housewares,45,544,2,9291,32,39,38,19.85
prd_01356,health_perfumery,47,164,2,13807,34,7,54,82.54
prd_01357,fashion_shoes,44,996,1,2365,40,16,45,198.05
prd_01358,beauty_cosmetics,56,803,5,13065,57,68,43,87.23
prd_01359,electronics,46,474,5,7028,83,13,21,745.73
prd_01360,electronics,58,315,4,1217,53,44,42,380.53
prd_01361,health_perfumery,48,478,2,2872,35,22,21,35.17
prd_01362,beauty_cosmetics,23,169,3,3028,46,9,68,52.99
prd_01363,fashion_shoes,58,111,1,9577,92,50,43,31.61
prd_01364,fashion_shoes,43,120,5,9772,24,25,29,147.29
prd_01365,toys,41,387,5,12511,44,56,12,118.41
prd_01366,electronics,54,978,6,2725,56,72,17,375.74
prd_01367,fashion_shoes,28,199,3,6938,74,77,72,115.83
prd_01368,housewares,34,727,6,10626,12,23,24,85.55
prd_01369,housewares,39,935,8,14129,86,11,17,130.89
prd_01370,sports_leisure,43,422,2,220,35,42,67,108.72
prd_01371,sports_leisure,35,126,2,10634,32,34,15,291.86
prd_01372,sports_leisure,26,998,8,613,34,63,65,216.17
prd_01373,housewares,37,496,7,10269,47,55,62,96.86
prd_01374,fashion_shoes,21,945,2,11225,25,30,78,133.74
prd_01375,electronics,27,727,3,13106,93,19,42,790.22
prd_01376,fashion_clothing,51,479,7,3822,71,71,27,16.24
prd_01377,sports_leisure,59,343,3,3732,84,16,73,232.49
prd_01378,fashion_shoes,37,709,8,2212,76,27,55,175.27
prd_01379,home_appliances,36,451,2,7339,24,10,63,816.13
prd_01380,toys,50,111,7,12953,11,43,71,122.81
prd_01381,fashion_shoes,57,776,4,5633,76,35,40,195.36
prd_01382,electronics,42,237,6,11436,56,32,56,694.47
prd_01383,fashion_clothing,59,846,3,13649,12,36,61,51.11
prd_01384,fashion_clothing,55,206,3,14787,44,6,80,80.42
prd_01385,fashion_clothing,52,350,2,5047,100,34,39,114.5
prd_01386,electronics,22,311,1,2036,51,67,25,82.23
prd_01387,electronics,50,490,5,1037,25,69,16,674.71
prd_01388,home_appliances,26,234,1,12349,77,8,51,409.5
prd_01389,health_perfumery,48,504,1,1900,84,8,70,107.83
prd_01390,computers_accessories,22,696,2,6176,57,50,74,601.24
prd_01391,sports_leisure,57,828,5,2345,32,33,27,155.24
prd_01392,fashion_shoes,39,698,7,6732,95,72,69,113.96
prd_01393,garden_tools,21,892,6,11303,18,50,42,175.47
prd_01394,fashion_shoes,33,888,2,7918,48,75,54,179.4
prd_01395,office_furniture,36,626,4,8545,12,30,35,85.91
prd_01396,telephony,25,604,8,14832,34,71,34,759.07
prd_01397,sports_leisure,27,151,7,7344,88,41,76,30.72
prd_01398,telephony,37,630,7,2791,97,31,74,971.8
prd_01399,electronics,46,148,1,12846,26,61,19,488.31
prd_01400,health_perfumery,32,856,2,12041,75,65,45,16.41
prd_01401,housewares,43,442,5,397,61,64,26,75.84
prd_01402,sports_leisure,22,203,3,5065,81,13,10,172.57
prd_01403,home_appliances,31,701,1,1783,55,70,14,919.12
prd_01404,automotive,30,823,2,11789,48,51,58,67.7
prd_01405,housewares,39,965,1,6476,28,41,39,35.42
prd_01406,telephony,26,169,3,4003,48,44,63,592.39
prd_01407,sports_leisure,50,455,4,8374,82,47,60,150.18
prd_01408,housewares,28,629,1,5444,82,19,23,125.26
prd_01409,housewares,33,413,8,13095,65,6,13,118.07
prd_01410,books_stationery,35,440,1,6801,46,28,10,53.62
prd_01411,fashion_clothing,21,297,3,4041,74,38,79,75.8
prd_01412,electronics,40,691,1,6082,99,78,72,152.73
prd_01413,computers_accessories,56,831,2,2479,42,28,37,380.82
prd_01414,electronics,53,589,2,10015,30,65,44,538.6
prd_01415,electronics,23,844,7,4377,74,51,62,642.45
prd_01416,health_perfumery,50,310,2,10993,48,54,61,107.07
prd_01417,health_perfumery,31,928,3,10078,20,24,64,71.53
prd_01418,electronics,29,407,5,2563,42,49,36,246.83
prd_01419,telephony,46,457,8,798,74,55,51,944.26
prd_01420,telephony,26,501,2,9317,14,59,12,306.15
prd_01421,fashion_clothing,52,379,8,487,60,17,18,103.13
prd_01422,books_stationery,34,842,1,893,56,44,32,9.21
prd_01423,computers_accessories,31,582,6,7359,97,39,38,1488.81
prd_01424,books_stationery,24,456,4,1645,69,18,69,19.56
prd_01425,automotive,29,586,1,13482,76,68,46,58.88
prd_01426,home_appliances,40,397,8,1740,16,75,60,416.47
prd_01427,toys,29,521,5,3963,93,79,52,61.98
prd_01428,housewares,24,597,5,3757,21,55,59,42.78
prd_01429,electronics,46,398,8,10157,94,23,48,789.28
prd_01430,electronics,47,280,1,3533,90,36,64,125.26
prd_01431,automotive,58,204,4,9432,25,72,16,368.18
prd_01432,home_appliances,46,256,8,1293,60,69,73,414.7
prd_01433,books_stationery,23,402,4,1418,77,70,39,35.16
prd_01434,books_stationery,29,113,7,2071,69,71,65,47.6
prd_01435,beauty_cosmetics,55,899,2,12731,99,26,59,19.77
prd_01436,beauty_cosmetics,35,220,8,3296,72,59,69,94.68
prd_01437,home_appliances,32,748,8,3320,49,48,14,290.75
prd_01438,fashion_clothing,26,387,5,7249,81,47,12,41.51
prd_01439,fashion_clothing,31,317,3,7230,65,18,26,33.77
prd_01440,automotive,28,255,1,13949,73,76,61,224.7
prd_01441,fashion_shoes,31,268,1,3456,21,59,48,82.92
prd_01442,beauty_cosmetics,26,218,1,13907,89,14,72,83.96
prd_01443,fashion_shoes,34,621,6,12649,10,67,62,37.88
prd_01444,housewares,38,204,8,9269,41,29,36,85.08
prd_01445,fashion_clothing,39,103,2,3621,54,65,24,106.7
prd_01446,fashion_shoes,22,379,2,14789,13,61,37,49.35
prd_01447,sports_leisure,38,826,1,13130,26,21,42,136.4
prd_01448,electronics,37,835,7,4230,24,27,27,524.8
prd_01449,telephony,25,584,5,9767,43,22,52,640.32
prd_01450,computers_accessories,42,431,8,7781,63,29,45,175.14
prd_01451,computers_accessories,43,160,1,4767,26,19,71,862.85
prd_01452,health_perfumery,45,754,8,14796,79,80,63,84.39
prd_01453,electronics,45,870,4,14002,49,76,10,528.75
prd_01454,home_appliances,45,765,5,6309,100,40,56,553.64
prd_01455,beauty_cosmetics,57,706,8,1454,30,36,75,82.53
prd_01456,electronics,32,401,5,11864,75,63,11,509.24
prd_01457,housewares,59,438,5,7865,18,20,59,136.38
prd_01458,electronics,58,318,4,14259,66,35,16,599.07
prd_01459,fashion_clothing,41,709,6,10805,48,65,47,100.12
prd_01460,fashion_clothing,27,638,2,4321,14,70,45,85.76
prd_01461,electronics,32,214,3,14982,96,7,23,423.88
prd_01462,automotive,27,812,3,3398,46,38,40,40.91
prd_01463,electronics,52,332,6,14485,58,71,64,296.87
prd_01464,home_appliances,47,113,7,1389,55,76,21,644.37
prd_01465,computers_accessories,38,663,3,7374,68,65,38,111.04
prd_01466,sports_leisure,21,397,6,10386,49,56,72,295.73
prd_01467,telephony,36,645,6,5122,43,10,78,797.47
prd_01468,beauty_cosmetics,32,430,4,10561,81,26,61,53.34
prd_01469,electronics,35,772,6,11192,45,8,66,337.94
prd_01470,fashion_clothing,30,661,6,11490,55,78,73,19.04
prd_01471,beauty_cosmetics,52,311,5,14485,38,75,63,51.06
prd_01472,automotive,31,166,3,4639,77,26,66,284.07
prd_01473,fashion_clothing,59,662,1,7757,13,5,38,113.66
prd_01474,electronics,32,903,6,11091,29,21,53,568.02
prd_01475,computers_accessories,56,751,5,6046,43,51,69,405.28
prd_01476,housewares,40,655,8,13828,47,21,30,105.83
prd_01477,toys,54,547,1,7259,50,38,13,118.78
prd_01478,housewares,59,666,1,5676,24,45,78,90.06
prd_01479,health_perfumery,54,328,2,2538,34,74,47,104.12
prd_01480,books_stationery,30,560,6,1396,63,10,75,17.47
prd_01481,sports_leisure,43,202,1,11776,81,15,36,282.81
prd_01482,fashion_clothing,42,559,1,7732,72,69,11,39.61
prd_01483,electronics,51,925,7,128,74,69,18,551.38
prd_01484,telephony,40,216,5,12422,26,11,79,777.01
prd_01485,toys,60,133,3,13236,12,16,57,137.23
prd_01486,beauty_cosmetics,20,186,8,5792,68,16,11,75.93
prd_01487,housewares,55,719,8,2670,93,63,33,145.15
prd_01488,health_perfumery,50,377,8,14573,54,19,70,95.47
prd_01489,computers_accessories,30,909,8,5097,82,22,11,899.74
prd_01490,telephony,57,883,5,12271,99,24,41,250.99
prd_01491,fashion_clothing,52,764,7,11289,10,73,35,40.47
prd_01492,electronics,26,848,7,9829,11,12,79,608.08
prd_01493,fashion_clothing,42,321,6,6289,12,39,56,99999.0
prd_01494,telephony,57,426,2,3464,31,39,33,228.16
prd_01495,fashion_shoes,35,635,4,7969,48,51,56,197.39
prd_01496,health_perfumery,32,217,5,9255,77,68,70,77.81
prd_01497,electronics,28,406,8,4615,86,11,46,643.12
prd_01498,telephony,54,815,8,378,67,65,16,717.15
prd_01499,electronics,54,323,6,9962,88,43,39,717.97
prd_01500,books_stationery,46,174,2,11009,13,11,80,38.67
prd_01501,health_perfumery,21,621,4,6839,47,46,26,48.95
prd_01502,fashion_clothing,43,785,1,306,77,67,76,117.51
prd_01503,computers_accessories,59,237,3,9981,15,78,40,265.62
prd_01504,books_stationery,23,787,7,3392,43,6,15,24.0
prd_01505,electronics,40,229,1,3474,63,31,27,277.9
prd_01506,home_appliances,32,605,4,11457,86,74,29,704.37
prd_01507,telephony,50,153,8,7993,69,57,31,685.64
prd_01508,fashion_clothing,36,633,8,4977,31,60,75,64.56
prd_01509,electronics,52,657,5,7664,12,33,46,789.91
prd_01510,electronics,24,334,5,1760,49,9,36,256.83
prd_01511,fashion_clothing,37,750,8,9181,74,77,11,92.84
prd_01512,beauty_cosmetics,49,541,8,3911,93,35,68,75.45
prd_01513,telephony,34,454,2,7064,68,27,69,972.65
prd_01514,electronics,22,757,6,13536,21,75,43,721.35
prd_01515,computers_accessories,37,619,7,10273,13,27,43,704.62
prd_01516,automotive,42,862,3,14593,100,44,65,306.58
prd_01517,health_perfumery,54,443,8,1353,74,20,65,27.47
prd_01518,computers_accessories,57,862,2,2507,72,76,65,453.83
prd_01519,sports_leisure,60,269,7,3174,59,45,57,121.1
prd_01520,health_perfumery,49,242,2,3796,41,62,42,100.05
prd_01521,home_appliances,51,163,4,1859,62,50,38,785.59
prd_01522,sports_leisure,60,528,5,14844,64,52,29,165.38
prd_01523,fashion_clothing,30,494,5,775,16,13,53,93.9
prd_01524,books_stationery,40,119,3,4817,89,69,74,25.61
prd_01525,toys,40,135,5,14532,81,45,23,53.6
prd_01526,telephony,51,782,7,7105,17,24,11,593.88
prd_01527,office_furniture,26,324,5,2580,18,78,35,383.73
prd_01528,fashion_clothing,50,392,1,14567,22,53,14,65.41
prd_01529,housewares,52,610,1,7015,91,77,54,93.12
prd_01530,fashion_clothing,46,666,1,6985,60,21,75,41.86
prd_01531,beauty_cosmetics,38,457,4,13477,10,74,62,79.0
prd_01532,housewares,45,243,8,14923,18,15,29,139.01
prd_01533,fashion_clothing,48,932,7,2300,32,80,69,112.21
prd_01534,automotive,46,872,1,13436,42,20,29,286.92
prd_01535,computers_accessories,58,580,2,9561,61,15,36,361.64
prd_01536,computers_accessories,54,749,2,1520,59,44,32,249.18
prd_01537,housewares,38,646,4,4658,72,35,74,25.32
prd_01538,health_perfumery,24,474,2,7206,88,32,38,81.78
prd_01539,telephony,37,622,2,6790,46,78,76,895.56
prd_01540,fashion_shoes,57,917,8,4527,43,7,50,78.77
prd_01541,sports_leisure,29,116,2,7273,74,27,27,138.16
prd_01542,electronics,39,290,8,114,96,26,47,394.99
prd_01543,fashion_shoes,54,178,6,7077,89,61,42,36.84
prd_01544,fashion_clothing,36,763,4,11760,14,31,66,43.73
prd_01545,housewares,29,963,3,10137,51,17,67,60.05
prd_01546,fashion_shoes,43,834,4,2290,61,17,78,76.06
prd_01547,toys,45,493,2,3402,46,39,52,69.51
prd_01548,housewares,51,415,7,7265,11,77,12,32.39
prd_01549,toys,49,750,3,13598,17,22,61,98.23
prd_01550,electronics,25,151,5,687,89,8,66,285.58
prd_01551,beauty_cosmetics,22,561,5,9292,88,5,49,95.14
prd_01552,sports_leisure,53,941,8,6825,72,51,58,17.14
prd_01553,sports_leisure,56,440,2,3429,61,42,14,217.79
prd_01554,telephony,32,243,5,11951,74,33,80,649.59
prd_01555,home_appliances,55,290,3,7803,37,63,62,799.98
prd_01556,sports_leisure,50,783,8,5647,97,54,71,120.56
prd_01557,home_appliances,42,321,3,14368,13,23,78,909.69
prd_01558,fashion_clothing,60,121,2,10634,82,41,48,27.92
prd_01559,electronics,50,141,1,267,50,14,66,64.65
prd_01560,books_stationery,54,742,6,14096,76,22,69,51.74
prd_01561,books_stationery,31,916,3,12484,73,63,78,35.82
prd_01562,health_perfumery,23,277,4,1509,31,6,39,65.44
prd_01563,computers_accessories,43,618,8,210,66,61,73,1129.3
prd_01564,telephony,37,573,8,1135,27,31,10,664.01
prd_01565,books_stationery,31,691,6,7246,68,55,37,27.78
prd_01566,health_perfumery,33,149,5,6788,79,21,75,19.07
prd_01567,office_furniture,40,647,4,1390,71,23,43,228.86
prd_01568,housewares,25,898,5,8062,80,37,29,32.0
prd_01569,beauty_cosmetics,56,937,6,6417,83,41,35,12.66
prd_01570,computers_accessories,23,986,3,14973,54,14,75,207.01
prd_01571,housewares,32,599,5,7108,64,23,77,135.14
prd_01572,electronics,58,943,1,5062,20,63,74,781.65
prd_01573,beauty_cosmetics,31,372,3,12611,15,25,46,46.63
prd_01574,housewares,49,693,8,11569,61,17,65,43.72
prd_01575,books_stationery,54,428,5,6999,88,6,64,9.12
prd_01576,beauty_cosmetics,45,603,3,6780,68,17,33,58.47
prd_01577,fashion_shoes,45,271,4,3839,88,68,22,31.85
prd_01578,beauty_cosmetics,26,344,4,7458,40,13,15,93.3
prd_01579,home_appliances,29,244,7,2833,13,70,63,251.7
prd_01580,health_perfumery,34,487,8,7493,50,80,14,21.72
prd_01581,housewares,25,678,8,6466,13,78,55,116.16
prd_01582,computers_accessories,39,314,7,2435,55,79,75,856.92
prd_01583,computers_accessories,57,400,5,9762,88,78,35,858.63
prd_01584,office_furniture,20,870,6,2078,30,63,30,89.76
prd_01585,fashion_clothing,37,588,8,2946,34,60,23,49.08
prd_01586,computers_accessories,58,702,6,7646,21,45,41,506.0
prd_01587,health_perfumery,46,341,1,11192,23,23,17,67.97
prd_01588,fashion_shoes,56,248,3,9146,10,45,58,165.78
prd_01589,sports_leisure,38,456,6,2012,14,29,57,251.8
prd_01590,electronics,27,991,2,693,12,56,57,191.32
prd_01591,housewares,31,947,3,3408,37,71,78,21.79
prd_01592,computers_accessories,39,347,2,7318,51,30,37,380.0
prd_01593,computers_accessories,45,759,3,6854,26,80,40,336.45
prd_01594,telephony,28,573,2,8418,16,18,12,651.29
prd_01595,beauty_cosmetics,25,494,2,7127,42,63,55,70.4
prd_01596,housewares,33,228,5,12995,80,45,73,72.53
prd_01597,housewares,41,849,4,13712,83,76,45,118.72
prd_01598,sports_leisure,60,627,1,13390,98,8,51,44.0
prd_01599,sports_leisure,23,905,3,536,60,43,17,158.02
prd_01600,sports_leisure,55,689,2,303,37,16,14,173.55
prd_01601,electronics,53,820,1,14222,96,41,53,371.77
prd_01602,telephony,30,296,3,11684,31,48,78,985.24
prd_01603,fashion_clothing,39,125,8,5942,58,25,46,86.0
prd_01604,fashion_clothing,53,282,2,12175,47,43,73,119.1
prd_01605,sports_leisure,31,815,5,3859,87,23,13,154.34
prd_01606,sports_leisure,23,843,1,2116,88,18,63,63.87
prd_01607,fashion_clothing,34,529,5,14272,44,77,58,85.02
prd_01608,electronics,20,906,5,9807,99,16,50,99.69
prd_01609,books_stationery,44,427,4,11740,81,32,73,36.92
prd_01610,fashion_clothing,52,892,1,3399,58,35,20,61.54
prd_01611,fashion_clothing,53,709,8,12757,89,64,38,63.54
prd_01612,housewares,48,844,3,14689,19,56,56,148.13
prd_01613,fashion_shoes,47,406,8,1578,25,43,38,69.07
prd_01614,fashion_shoes,45,199,3,6931,66,35,57,76.9
prd_01615,housewares,35,356,2,1749,25,31,73,84.5
prd_01616,housewares,33,134,1,2635,54,9,43,20.33
prd_01617,beauty_cosmetics,33,878,7,7580,49,72,38,93.9
prd_01618,fashion_clothing,44,764,6,3000,58,52,23,88.28
prd_01619,sports_leisure,44,698,4,2199,17,27,18,268.52
prd_01620,telephony,48,233,4,4378,76,58,70,406.5
prd_01621,housewares,38,462,3,11861,61,23,56,112.96
prd_01622,office_furniture,24,924,3,10158,93,67,15,464.49
prd_01623,housewares,55,862,4,10737,57,46,78,110.54
prd_01624,beauty_cosmetics,45,290,4,12617,94,22,68,45.85
prd_01625,telephony,59,652,3,9490,54,11,77,522.82
prd_01626,computers_accessories,22,189,4,13011,80,6,42,295.39
prd_01627,housewares,31,669,6,9505,47,54,65,97.59
prd_01628,housewares,35,312,7,3747,47,10,26,149.78
prd_01629,sports_leisure,58,591,4,12480,28,54,41,146.31
prd_01630,fashion_clothing,51,748,6,11477,78,27,34,93.8
prd_01631,health_perfumery,38,273,3,914,68,37,29,66.46
prd_01632,housewares,29,365,2,8865,53,18,27,72.79
prd_01633,computers_accessories,27,940,6,11407,45,22,57,934.71
prd_01634,beauty_cosmetics,20,145,6,495,46,34,15,17.54
prd_01635,electronics,20,213,3,9683,39,45,28,414.67
prd_01636,beauty_cosmetics,41,910,5,11423,69,64,74,28.8
prd_01637,housewares,46,920,3,12292,56,23,79,139.26
prd_01638,sports_leisure,21,944,5,827,98,36,54,63.42
prd_01639,electronics,45,769,8,9612,29,26,33,76.13
prd_01640,beauty_cosmetics,30,476,7,7458,27,8,21,18.25
prd_01641,fashion_clothing,57,300,8,8786,31,36,70,27.45
prd_01642,health_perfumery,23,550,4,9614,71,52,23,81.53
prd_01643,health_perfumery,58,380,7,566,63,23,36,119.23
prd_01644,fashion_shoes,34,263,6,5813,26,55,19,50.5
prd_01645,computers_accessories,59,127,5,13865,40,61,76,840.03
prd_01646,automotive,33,841,3,8204,15,59,24,167.82
prd_01647,office_furniture,48,173,5,744,42,6,11,147.38
prd_01648,housewares,32,568,1,1295,53,77,70,127.59
prd_01649,fashion_shoes,27,940,1,9848,31,72,71,62.65
prd_01650,health_perfumery,39,581,3,-953,61,13,15,34.57
prd_01651,fashion_clothing,29,599,8,4404,25,32,35,49.83
prd_01652,electronics,29,565,8,11369,99,56,61,314.29
prd_01653,beauty_cosmetics,41,394,4,2042,43,72,71,84.93
prd_01654,sports_leisure,45,520,4,9535,74,15,45,189.58
prd_01655,garden_tools,22,980,6,7040,93,59,36,170.86
prd_01656,office_furniture,27,431,5,10282,64,34,32,94.2
prd_01657,electronics,53,950,6,12389,100,39,20,730.61
prd_01658,books_stationery,53,601,1,690,90,55,43,34.42
prd_01659,office_furniture,32,168,6,4948,86,6,80,248.67
prd_01660,computers_accessories,45,755,8,919,68,34,73,1209.36
prd_01661,fashion_clothing,47,931,2,6182,53,9,25,71.43
prd_01662,home_appliances,23,535,3,9960,86,75,72,699.4
prd_01663,home_appliances,49,959,5,282,65,36,78,896.85
prd_01664,health_perfumery,50,479,1,7032,47,8,42,65.61
prd_01665,fashion_shoes,35,897,3,2067,75,10,14,71.69
prd_01666,telephony,60,143,2,11014,40,33,67,696.63
prd_01667,fashion_clothing,44,416,1,3357,33,57,29,67.24
prd_01668,fashion_clothing,28,893,2,5056,86,41,50,83.35
prd_01669,fashion_clothing,28,602,1,833,22,77,30,42.43
prd_01670,electronics,60,401,8,3626,71,65,10,251.42
prd_01671,health_perfumery,29,505,6,10869,94,65,63,112.86
prd_01672,books_stationery,59,786,6,14036,19,45,30,43.44
prd_01673,electronics,22,104,5,14680,12,31,16,377.64
prd_01674,home_appliances,37,223,5,5695,97,23,28,358.41
prd_01675,beauty_cosmetics,40,531,2,5439,43,9,53,30.32
prd_01676,fashion_shoes,58,275,2,8402,77,43,56,168.49
prd_01677,sports_leisure,27,657,5,14119,91,36,42,70.0
prd_01678,fashion_shoes,26,874,7,10949,24,14,13,68.78
prd_01679,sports_leisure,29,962,4,585,91,14,48,79.49
prd_01680,fashion_shoes,22,660,8,2288,30,29,41,74.88
prd_01681,toys,23,523,2,2761,24,40,56,52.05
prd_01682,fashion_shoes,32,662,1,9324,58,46,36,74.99
prd_01683,housewares,20,347,7,2962,75,31,18,100.44
prd_01684,books_stationery,53,900,8,4099,92,55,33,13.65
prd_01685,housewares,32,821,8,13107,84,52,74,76.25
prd_01686,housewares,30,270,1,3751,23,31,48,17.73
prd_01687,fashion_clothing,24,775,8,14750,45,59,17,76.31
prd_01688,health_perfumery,48,123,3,12524,73,53,57,28.72
prd_01689,telephony,29,926,2,610,29,23,34,94.07
prd_01690,fashion_clothing,59,415,4,8346,56,50,11,35.29
prd_01691,fashion_clothing,33,358,8,10867,71,63,61,95.59
prd_01692,electronics,23,419,3,9434,64,9,37,349.45
prd_01693,fashion_shoes,55,846,5,12420,34,51,41,30.77
prd_01694,electronics,30,462,1,13201,90,48,44,214.96
prd_01695,books_stationery,21,503,4,7796,43,36,24,54.95
prd_01696,housewares,47,965,1,1708,75,45,11,15.61
prd_01697,electronics,51,297,3,1674,57,18,56,88.31
prd_01698,fashion_clothing,20,703,4,12784,77,17,78,52.38
prd_01699,health_perfumery,48,624,7,6449,87,65,61,111.69
prd_01700,fashion_clothing,26,793,7,5850,20,13,61,119.27
prd_01701,computers_accessories,32,294,7,9914,44,10,50,1222.57
prd_01702,toys,43,514,1,7379,48,73,66,144.5
prd_01703,beauty_cosmetics,27,518,3,5094,14,18,58,29.22
prd_01704,fashion_clothing,46,168,1,1805,69,44,80,15.95
prd_01705,home_appliances,41,884,6,4217,69,18,69,161.52
prd_01706,housewares,35,794,6,1129,25,52,10,133.79
prd_01707,books_stationery,55,892,2,6414,76,38,39,53.18
prd_01708,electronics,42,873,2,114,10,52,37,787.17
prd_01709,beauty_cosmetics,48,453,8,13799,54,54,64,15.15
prd_01710,health_perfumery,53,463,4,14415,84,50,76,85.09
prd_01711,office_furniture,57,949,8,9434,62,23,16,499.53
prd_01712,computers_accessories,29,901,1,7386,16,70,46,1304.32
prd_01713,fashion_clothing,53,104,7,135,45,73,35,31.56
prd_01714,automotive,47,972,4,9273,23,37,37,280.01
prd_01715,electronics,34,899,4,8969,79,55,76,315.5
prd_01716,electronics,59,824,8,7207,40,49,12,663.94
prd_01717,computers_accessories,38,368,3,6094,82,28,43,1363.36
prd_01718,fashion_shoes,60,701,3,12220,75,57,75,126.94
prd_01719,computers_accessories,51,858,2,13459,37,16,26,1260.03
prd_01720,beauty_cosmetics,59,350,2,6919,28,30,44,86.18
prd_01721,sports_leisure,46,294,7,1573,36,71,40,15.06
prd_01722,fashion_clothing,30,228,7,3121,62,16,76,47.56
prd_01723,computers_accessories,52,558,7,4767,39,46,48,724.49
prd_01724,sports_leisure,58,772,2,3358,88,43,64,257.01
prd_01725,sports_leisure,39,596,3,14715,16,43,17,189.64
prd_01726,health_perfumery,24,517,3,596,72,24,22,109.54
prd_01727,computers_accessories,35,569,5,8896,76,32,39,884.65
prd_01728,automotive,44,604,1,10039,41,61,80,39.34
prd_01729,telephony,27,944,3,6772,52,60,20,704.03
prd_01730,fashion_shoes,25,642,6,1277,50,37,67,32.72
prd_01731,housewares,37,887,7,12849,70,52,34,74.18
prd_01732,toys,26,407,4,7696,69,41,18,138.63
prd_01733,fashion_shoes,51,977,6,1412,57,30,39,74.56
prd_01734,fashion_clothing,59,861,6,2336,41,63,62,47.71
prd_01735,home_appliances,58,343,1,13405,46,5,13,566.05
prd_01736,electronics,28,458,3,14428,67,50,11,585.21
prd_01737,electronics,23,220,5,3054,27,40,27,656.63
prd_01738,garden_tools,42,154,4,6175,68,33,62,120.75
prd_01739,sports_leisure,53,899,4,9093,83,75,48,170.16
prd_01740,books_stationery,32,628,5,11269,74,65,17,43.54
prd_01741,fashion_shoes,23,702,7,4566,69,29,51,45.31
prd_01742,electronics,32,560,1,13922,73,44,69,88.68
prd_01743,automotive,34,210,6,4818,10,50,41,91.02
prd_01744,telephony,38,200,3,5726,90,33,62,446.15
prd_01745,computers_accessories,44,444,6,5765,91,21,38,690.88
prd_01746,beauty_cosmetics,31,412,7,5769,77,78,45,62.84
prd_01747,electronics,53,254,6,3852,26,67,52,515.67
prd_01748,electronics,32,327,6,3940,42,17,58,722.78
prd_01749,office_furniture,20,840,6,9071,77,29,64,88.52
prd_01750,health_perfumery,49,334,7,6236,93,35,52,87.61
prd_01751,beauty_cosmetics,50,403,8,6840,74,61,31,78.61
prd_01752,fashion_clothing,46,946,2,9106,48,69,73,117.51
prd_01753,electronics,30,474,6,7927,89,42,36,520.83
prd_01754,housewares,23,859,4,276,49,26,60,52.51
prd_01755,telephony,47,121,3,8414,73,15,71,554.73
prd_01756,fashion_shoes,47,377,2,11475,34,51,23,143.32
prd_01757,health_perfumery,25,621,6,13629,69,14,19,24.63
prd_01758,sports_leisure,34,260,2,11429,24,42,60,213.31
prd_01759,telephony,35,111,6,10701,61,22,21,430.84
prd_01760,fashion_clothing,31,676,8,7975,75,27,61,99.98
prd_01761,automotive,59,335,2,7627,82,58,21,250.36
prd_01762,health_perfumery,41,926,8,1694,43,80,71,58.02
prd_01763,telephony,51,431,2,5898,59,9,41,644.97
prd_01764,telephony,51,320,6,8818,96,52,64,230.02
prd_01765,computers_accessories,47,696,1,4806,36,16,43,682.14
prd_01766,telephony,36,817,4,9238,42,41,76,422.5
prd_01767,fashion_clothing,23,757,8,13887,53,79,75,72.18
prd_01768,office_furniture,43,975,2,6893,13,78,77,134.61
prd_01769,telephony,31,228,1,12629,40,38,34,949.76
prd_01770,fashion_shoes,56,469,5,10042,20,57,49,119.16
prd_01771,fashion_clothing,26,759,4,12944,75,26,31,88.17
prd_01772,fashion_clothing,23,743,5,12469,86,74,14,22.52
prd_01773,books_stationery,50,906,8,5001,89,78,17,14.39
prd_01774,toys,32,585,7,12652,34,78,34,66.19
prd_01775,electronics,53,337,3,10063,24,46,12,363.47
prd_01776,beauty_cosmetics,48,439,4,3460,100,15,10,20.87
prd_01777,toys,55,553,6,5540,70,62,45,91.0
prd_01778,fashion_clothing,31,319,8,8532,31,50,75,69.61
prd_01779,fashion_shoes,33,660,3,9455,12,24,17,47.43
prd_01780,housewares,28,202,7,11183,20,25,49,94.14
prd_01781,beauty_cosmetics,30,889,1,5995,18,19,63,40.07
prd_01782,toys,39,149,5,10685,51,54,71,21.11
prd_01783,computers_accessories,38,564,6,10804,34,17,41,1339.27
prd_01784,sports_leisure,27,129,1,3640,92,16,31,39.62
prd_01785,electronics,22,561,8,264,73,40,48,431.76
prd_01786,toys,27,602,5,2132,66,56,57,137.11
prd_01787,fashion_shoes,57,552,8,4833,70,52,21,139.18
prd_01788,telephony,57,216,4,2609,52,23,78,230.25
prd_01789,fashion_clothing,42,439,2,3185,37,12,12,108.71
prd_01790,toys,32,878,4,2087,27,61,41,137.07
