product_id,revenue,cumulative_revenue,cumulative_pct,class
prd_00317,909.47,38031411.0,99.21,C
prd_02050,909.01,38032320.01,99.21,C
prd_01865,907.29,38033227.3,99.21,C
prd_01278,905.53,38034132.83,99.22,C
prd_02190,900.24,38035033.07,99.22,C
prd_00185,900.17,38035933.24,99.22,C
prd_01689,898.37,38036831.61,99.22,C
prd_01525,897.8,38037729.41,99.23,C
prd_01576,897.53,38038626.94,99.23,C
prd_01025,894.41,38039521.35,99.23,C
prd_02131,893.44,38040414.79,99.23,C
prd_01144,890.04,38041304.83,99.23,C
prd_01090,889.88,38042194.71,99.24,C
prd_01683,888.9,38043083.61,99.24,C
prd_01931,887.68,38043971.29,99.24,C
prd_01967,887.39,38044858.68,99.24,C
prd_01835,886.72,38045745.4,99.25,C
prd_01531,884.8,38046630.2,99.25,C
prd_01486,884.58,38047514.78,99.25,C
prd_01910,884.13,38048398.91,99.25,C
prd_01977,881.78,38049280.69,99.26,C
prd_01238,878.81,38050159.5,99.26,C
prd_00449,877.13,38051036.63,99.26,C
prd_01890,876.87,38051913.5,99.26,C
prd_01362,871.68,38052785.18,99.26,C
prd_00284,870.29,38053655.47,99.27,C
prd_00846,869.82,38054525.29,99.27,C
prd_02464,867.91,38055393.2,99.27,C
prd_02412,867.22,38056260.42,99.27,C
prd_02099,864.69,38057125.11,99.28,C
prd_01012,863.99,38057989.1,99.28,C
prd_01104,862.58,38058851.68,99.28,C
prd_00322,859.77,38059711.45,99.28,C
prd_01950,859.67,38060571.12,99.29,C
prd_01752,857.82,38061428.94,99.29,C
prd_01667,857.31,38062286.25,99.29,C
prd_01091,856.5,38063142.75,99.29,C
prd_02391,855.44,38063998.19,99.29,C
prd_01207,854.96,38064853.15,99.3,C
prd_01749,854.21,38065707.36,99.3,C
prd_01778,852.73,38066560.09,99.3,C
prd_00740,851.56,38067411.65,99.3,C
prd_00242,851.42,38068263.07,99.31,C
prd_01425,850.84,38069113.91,99.31,C
prd_00350,850.51,38069964.42,99.31,C
prd_01343,843.29,38070807.71,99.31,C
prd_00733,841.82,38071649.53,99.31,C
prd_00744,841.69,38072491.22,99.32,C
prd_02396,840.99,38073332.21,99.32,C
prd_01540,838.89,38074171.1,99.32,C
prd_01222,835.83,38075006.93,99.32,C
prd_02180,834.4,38075841.33,99.32,C
prd_02001,832.9,38076674.23,99.33,C
prd_00346,829.08,38077503.31,99.33,C
prd_02005,828.26,38078331.57,99.33,C
prd_01651,827.18,38079158.75,99.33,C
prd_00830,827.16,38079985.91,99.34,C
prd_02087,825.96,38080811.87,99.34,C
prd_01644,825.64,38081637.51,99.34,C
prd_01884,824.92,38082462.43,99.34,C
prd_01529,824.11,38083286.54,99.34,C
prd_01818,823.85,38084110.39,99.35,C
prd_02040,822.96,38084933.35,99.35,C
prd_01617,821.61,38085754.96,99.35,C
prd_01697,821.27,38086576.23,99.35,C
prd_02116,820.12,38087396.35,99.36,C
prd_01130,816.9,38088213.25,99.36,C
prd_02297,816.76,38089030.01,99.36,C
prd_01685,815.87,38089845.88,99.36,C
prd_02150,815.37,38090661.25,99.36,C
prd_02081,814.85,38091476.1,99.37,C
prd_02357,814.56,38092290.66,99.37,C
prd_01581,813.12,38093103.78,99.37,C
prd_01608,812.49,38093916.27,99.37,C
prd_01598,811.8,38094728.07,99.37,C
prd_01192,810.38,38095538.45,99.38,C
prd_02187,808.13,38096346.58,99.38,C
prd_02011,804.69,38097151.27,99.38,C
prd_01613,804.67,38097955.94,99.38,C
prd_01124,804.19,38098760.13,99.38,C
prd_02466,802.71,38099562.84,99.39,C
prd_01649,801.91,38100364.75,99.39,C
prd_01680,801.22,38101165.97,99.39,C
prd_01279,800.44,38101966.41,99.39,C
prd_00476,799.69,38102766.1,99.4,C
prd_01767,797.57,38103563.67,99.4,C
prd_00383,792.91,38104356.58,99.4,C
prd_01446,792.06,38105148.64,99.4,C
prd_01125,790.97,38105939.61,99.4,C
prd_02173,790.77,38106730.38,99.41,C
prd_01199,786.6,38107516.98,99.41,C
prd_00823,785.79,38108302.77,99.41,C
prd_00996,785.18,38109087.95,99.41,C
prd_01808,784.71,38109872.66,99.41,C
prd_01301,783.73,38110656.39,99.42,C
prd_01710,782.84,38111439.23,99.42,C
prd_01922,781.29,38112220.52,99.42,C
prd_02423,780.53,38113001.05,99.42,C
prd_01261,778.09,38113779.14,99.42,C
prd_01731,775.17,38114554.31,99.43,C
prd_01320,766.75,38115321.06,99.43,C
prd_02184,765.51,38116086.57,99.43,C
prd_01361,763.17,38116849.74,99.43,C
prd_01828,762.32,38117612.06,99.43,C
prd_01986,762.02,38118374.08,99.44,C
prd_02328,760.83,38119134.91,99.44,C
prd_01145,756.47,38119891.38,99.44,C
prd_01528,755.49,38120646.87,99.44,C
prd_01067,754.07,38121400.94,99.44,C
prd_01263,753.52,38122154.46,99.45,C
prd_01428,752.92,38122907.38,99.45,C
prd_01927,751.55,38123658.93,99.45,C
prd_02279,749.25,38124408.18,99.45,C
prd_01679,747.22,38125155.4,99.45,C
prd_01984,747.05,38125902.45,99.46,C
prd_01319,746.93,38126649.38,99.46,C
prd_00332,746.36,38127395.74,99.46,C
prd_00331,746.3,38128142.04,99.46,C
prd_01638,745.19,38128887.23,99.46,C
prd_01742,744.91,38129632.14,99.47,C
prd_02138,743.4,38130375.54,99.47,C
prd_01611,740.25,38131115.79,99.47,C
prd_00750,739.56,38131855.35,99.47,C
prd_02489,737.15,38132592.5,99.47,C
prd_02248,736.91,38133329.41,99.47,C
prd_01452,734.19,38134063.6,99.48,C
prd_00490,733.79,38134797.39,99.48,C
prd_02017,732.35,38135529.74,99.48,C
prd_02028,730.56,38136260.3,99.48,C
prd_01718,729.91,38136990.21,99.48,C
prd_01020,728.9,38137719.11,99.49,C
prd_01990,728.79,38138447.9,99.49,C
prd_01819,728.26,38139176.16,99.49,C
prd_01035,724.66,38139900.82,99.49,C
prd_01544,721.54,38140622.36,99.49,C
prd_00557,718.68,38141341.04,99.5,C
prd_02395,716.74,38142057.78,99.5,C
prd_01008,716.4,38142774.18,99.5,C
prd_01410,715.84,38143490.02,99.5,C
prd_01327,715.48,38144205.5,99.5,C
prd_01132,714.96,38144920.46,99.51,C
prd_01108,712.81,38145633.27,99.51,C
prd_01612,711.02,38146344.29,99.51,C
prd_02118,710.86,38147055.15,99.51,C
prd_00278,709.78,38147764.93,99.51,C
prd_02449,708.45,38148473.38,99.51,C
prd_02098,707.48,38149180.86,99.52,C
prd_00990,706.11,38149886.97,99.52,C
prd_01955,703.9,38150590.87,99.52,C
prd_02385,702.23,38151293.1,99.52,C
prd_01545,699.59,38151992.69,99.52,C
prd_02239,699.54,38152692.23,99.53,C
prd_00481,690.9,38153383.13,99.53,C
prd_02379,690.32,38154073.45,99.53,C
prd_01098,687.34,38154760.79,99.53,C
prd_00719,687.03,38155447.82,99.53,C
prd_02485,686.46,38156134.28,99.53,C
prd_01389,684.73,38156819.01,99.54,C
prd_02305,684.28,38157503.29,99.54,C
prd_02497,682.46,38158185.75,99.54,C
prd_00941,681.26,38158867.01,99.54,C
prd_01573,680.81,38159547.82,99.54,C
prd_01844,679.05,38160226.87,99.55,C
prd_01632,676.94,38160903.81,99.55,C
prd_02182,676.8,38161580.61,99.55,C
prd_00639,675.79,38162256.4,99.55,C
prd_02264,674.89,38162931.29,99.55,C
prd_01547,674.23,38163605.52,99.55,C
prd_02338,673.79,38164279.31,99.56,C
prd_01460,673.21,38164952.52,99.56,C
prd_01063,673.18,38165625.7,99.56,C
prd_01326,672.21,38166297.91,99.56,C
prd_00976,669.96,38166967.87,99.56,C
prd_02324,669.03,38167636.9,99.56,C
prd_00759,668.95,38168305.85,99.57,C
prd_02127,668.82,38168974.67,99.57,C
prd_01642,668.54,38169643.21,99.57,C
prd_00980,662.22,38170305.43,99.57,C
prd_01215,661.87,38170967.3,99.57,C
prd_02045,661.6,38171628.9,99.57,C
prd_01235,661.0,38172289.9,99.58,C
prd_00268,660.29,38172950.19,99.58,C
prd_00571,660.25,38173610.44,99.58,C
prd_01596,660.02,38174270.46,99.58,C
prd_01600,659.49,38174929.95,99.58,C
prd_01587,659.31,38175589.26,99.59,C
prd_02219,658.23,38176247.49,99.59,C
prd_02415,656.23,38176903.72,99.59,C
prd_01491,653.6,38177557.32,99.59,C
prd_02166,653.42,38178210.74,99.59,C
prd_00723,652.17,38178862.91,99.59,C
prd_01313,651.94,38179514.85,99.6,C
prd_01901,651.92,38180166.77,99.6,C
prd_01669,651.3,38180818.07,99.6,C
prd_01438,649.63,38181467.7,99.6,C
prd_01560,649.33,38182117.03,99.6,C
prd_01874,649.27,38182766.3,99.6,C
prd_02498,648.03,38183414.33,99.61,C
prd_00409,646.58,38184060.91,99.61,C
prd_01201,645.83,38184706.74,99.61,C
prd_00330,644.49,38185351.23,99.61,C
prd_01129,643.87,38185995.1,99.61,C
prd_01086,642.94,38186638.04,99.61,C
prd_01803,641.72,38187279.76,99.62,C
prd_02394,640.49,38187920.25,99.62,C
prd_02450,640.29,38188560.54,99.62,C
prd_00721,640.09,38189200.63,99.62,C
prd_02197,639.41,38189840.04,99.62,C
prd_01574,638.3,38190478.34,99.62,C
prd_01551,637.43,38191115.77,99.63,C
prd_01004,635.22,38191750.99,99.63,C
prd_01218,634.12,38192385.11,99.63,C
prd_01621,626.92,38193012.03,99.63,C
prd_02242,626.83,38193638.86,99.63,C
prd_01562,624.96,38194263.82,99.63,C
prd_01658,624.74,38194888.56,99.64,C
prd_02111,621.72,38195510.28,99.64,C
prd_01288,618.54,38196128.82,99.64,C
prd_02171,617.93,38196746.75,99.64,C
prd_01180,617.88,38197364.63,99.64,C
prd_00411,616.66,38197981.29,99.64,C
prd_00635,615.92,38198597.21,99.65,C
prd_02149,614.2,38199211.41,99.65,C
prd_01916,614.1,38199825.51,99.65,C
prd_01677,612.5,38200438.01,99.65,C
prd_01854,610.27,38201048.28,99.65,C
prd_01471,610.17,38201658.45,99.65,C
prd_00663,607.31,38202265.76,99.65,C
prd_02052,607.04,38202872.8,99.66,C
prd_01792,606.71,38203479.51,99.66,C
prd_01796,605.83,38204085.34,99.66,C
prd_02223,605.59,38204690.93,99.66,C
prd_02473,605.54,38205296.47,99.66,C
prd_01417,604.42,38205900.89,99.66,C
prd_01022,604.11,38206505.0,99.67,C
prd_01267,603.75,38207108.75,99.67,C
prd_00837,603.24,38207711.99,99.67,C
prd_02293,603.2,38208315.19,99.67,C
prd_01363,600.6,38208915.79,99.67,C
prd_02196,600.4,38209516.19,99.67,C
prd_00890,595.36,38210111.55,99.68,C
prd_00682,593.82,38210705.37,99.68,C
prd_00675,592.74,38211298.11,99.68,C
prd_02325,592.71,38211890.82,99.68,C
prd_02106,592.04,38212482.86,99.68,C
prd_02392,591.47,38213074.33,99.68,C
prd_01045,589.07,38213663.4,99.68,C
prd_01937,588.51,38214251.91,99.69,C
prd_00891,588.35,38214840.26,99.69,C
prd_02317,588.33,38215428.59,99.69,C
prd_01672,586.45,38216015.04,99.69,C
prd_01103,586.17,38216601.21,99.69,C
prd_01653,586.02,38217187.23,99.69,C
prd_02000,585.9,38217773.13,99.7,C
prd_01213,583.93,38218357.06,99.7,C
prd_00687,583.49,38218940.55,99.7,C
prd_02430,583.35,38219523.9,99.7,C
prd_02376,581.84,38220105.74,99.7,C
prd_02456,580.5,38220686.24,99.7,C
prd_02419,577.16,38221263.4,99.7,C
prd_01965,576.58,38221839.98,99.71,C
prd_02009,576.28,38222416.26,99.71,C
prd_02347,575.76,38222992.02,99.71,C
prd_01906,574.66,38223566.68,99.71,C
prd_02352,573.46,38224140.14,99.71,C
prd_01094,570.26,38224710.4,99.71,C
prd_01190,570.2,38225280.6,99.71,C
prd_00456,570.11,38225850.71,99.72,C
prd_01468,568.07,38226418.78,99.72,C
prd_01501,565.38,38226984.16,99.72,C
prd_02233,564.96,38227549.12,99.72,C
prd_01161,564.8,38228113.92,99.72,C
prd_02235,564.65,38228678.57,99.72,C
prd_02272,563.21,38229241.78,99.73,C
prd_02374,561.31,38229803.09,99.73,C
prd_02463,560.86,38230363.95,99.73,C
prd_02384,560.37,38230924.32,99.73,C
prd_02162,560.2,38231484.52,99.73,C
prd_02048,559.2,38232043.72,99.73,C
prd_00800,557.48,38232601.2,99.73,C
prd_01070,556.77,38233157.97,99.74,C
prd_01595,556.16,38233714.13,99.74,C
prd_01508,555.21,38234269.34,99.74,C
prd_02208,554.26,38234823.6,99.74,C
prd_00818,552.18,38235375.78,99.74,C
prd_02405,552.03,38235927.81,99.74,C
prd_01754,551.35,38236479.16,99.74,C
prd_01746,549.85,38237029.01,99.75,C
prd_01462,548.18,38237577.19,99.75,C
prd_00594,547.27,38238124.46,99.75,C
prd_02460,546.17,38238670.63,99.75,C
prd_01169,545.36,38239215.99,99.75,C
prd_02345,543.42,38239759.41,99.75,C
prd_02210,542.64,38240302.05,99.75,C
prd_00638,542.36,38240844.41,99.76,C
prd_01897,542.09,38241386.5,99.76,C
prd_01171,541.54,38241928.04,99.76,C
prd_01902,541.19,38242469.23,99.76,C
prd_01427,539.22,38243008.45,99.76,C
prd_01740,537.72,38243546.17,99.76,C
prd_01500,533.64,38244079.81,99.76,C
prd_02265,531.99,38244611.8,99.77,C
prd_01246,531.38,38245143.18,99.77,C
prd_00946,530.34,38245673.52,99.77,C
prd_00300,530.14,38246203.66,99.77,C
prd_01133,528.65,38246732.31,99.77,C
prd_01974,526.78,38247259.09,99.77,C
prd_00562,524.88,38247783.97,99.77,C
prd_01119,524.25,38248308.22,99.77,C
prd_00671,523.7,38248831.92,99.78,C
prd_02031,522.62,38249354.54,99.78,C
prd_01631,521.72,38249876.26,99.78,C
prd_01952,520.48,38250396.74,99.78,C
prd_01102,517.94,38250914.68,99.78,C
prd_00387,517.6,38251432.28,99.78,C
prd_01730,516.98,38251949.26,99.78,C
prd_02237,514.18,38252463.44,99.79,C
prd_00554,513.8,38252977.24,99.79,C
prd_02146,513.53,38253490.77,99.79,C
prd_00809,512.44,38254003.21,99.79,C
prd_02284,512.14,38254515.35,99.79,C
prd_02109,512.12,38255027.47,99.79,C
prd_01433,509.82,38255537.29,99.79,C
prd_01241,503.96,38256041.25,99.8,C
prd_00494,503.7,38256544.95,99.8,C
prd_01146,503.21,38257048.16,99.8,C
prd_02249,503.02,38257551.18,99.8,C
prd_00817,502.34,38258053.52,99.8,C
prd_01817,502.23,38258555.75,99.8,C
prd_02122,501.18,38259056.93,99.8,C
prd_02480,500.98,38259557.91,99.8,C
prd_02174,499.96,38260057.87,99.81,C
prd_02147,499.23,38260557.1,99.81,C
prd_00673,499.01,38261056.11,99.81,C
prd_00943,498.21,38261554.32,99.81,C
prd_01368,496.19,38262050.51,99.81,C
prd_02008,494.91,38262545.42,99.81,C
prd_01681,494.47,38263039.89,99.81,C
prd_01615,494.33,38263534.22,99.81,C
prd_02304,493.33,38264027.55,99.82,C
prd_01934,487.89,38264515.44,99.82,C
prd_02481,483.06,38264998.5,99.82,C
prd_02186,482.83,38265481.33,99.82,C
prd_02484,481.94,38265963.27,99.82,C
prd_00774,480.91,38266444.18,99.82,C
prd_01954,478.69,38266922.87,99.82,C
prd_00796,478.24,38267401.11,99.82,C
prd_01548,469.65,38267870.76,99.83,C
prd_01675,468.42,38268339.18,99.83,C
prd_01751,467.73,38268806.91,99.83,C
prd_02362,466.86,38269273.77,99.83,C
prd_00753,464.29,38269738.06,99.83,C
prd_02432,462.51,38270200.57,99.83,C
prd_01823,462.32,38270662.89,99.83,C
prd_00767,461.32,38271124.21,99.83,C
prd_02491,460.69,38271584.9,99.84,C
prd_01707,460.0,38272044.9,99.84,C
prd_00737,459.42,38272504.32,99.84,C
prd_02076,457.64,38272961.96,99.84,C
prd_00585,455.5,38273417.46,99.84,C
prd_01141,451.79,38273869.25,99.84,C
prd_01173,451.28,38274320.53,99.84,C
prd_00784,451.11,38274771.64,99.84,C
prd_02492,450.84,38275222.48,99.85,C
prd_01624,449.34,38275671.82,99.85,C
prd_01978,449.24,38276121.06,99.85,C
prd_01693,447.69,38276568.75,99.85,C
prd_01780,447.17,38277015.92,99.85,C
prd_01297,446.62,38277462.54,99.85,C
prd_01936,446.6,38277909.14,99.85,C
prd_02258,445.83,38278354.97,99.85,C
prd_01951,443.85,38278798.82,99.85,C
prd_01559,442.86,38279241.68,99.86,C
prd_01892,441.38,38279683.06,99.86,C
prd_01277,439.3,38280122.36,99.86,C
prd_01031,438.53,38280560.89,99.86,C
prd_01997,437.58,38280998.47,99.86,C
prd_02053,437.39,38281435.86,99.86,C
prd_01743,436.9,38281872.76,99.86,C
prd_01963,436.74,38282309.5,99.86,C
prd_02427,436.7,38282746.2,99.86,C
prd_02401,436.21,38283182.41,99.87,C
prd_02494,436.09,38283618.5,99.87,C
prd_02100,434.17,38284052.67,99.87,C
prd_01096,433.92,38284486.59,99.87,C
prd_02467,433.24,38284919.83,99.87,C
prd_02078,432.96,38285352.79,99.87,C
prd_01932,432.69,38285785.48,99.87,C
prd_01043,432.5,38286217.98,99.87,C
prd_02418,427.85,38286645.83,99.87,C
prd_02105,426.2,38287072.03,99.88,C
prd_01799,425.0,38287497.03,99.88,C
prd_01940,423.55,38287920.58,99.88,C
prd_02021,422.73,38288343.31,99.88,C
prd_02145,422.21,38288765.52,99.88,C
prd_01695,420.37,38289185.89,99.88,C
prd_00824,420.25,38289606.14,99.88,C
prd_02461,419.74,38290025.88,99.88,C
prd_02086,419.38,38290445.26,99.88,C
prd_01041,417.83,38290863.09,99.89,C
prd_00426,417.29,38291280.38,99.89,C
prd_01728,415.03,38291695.41,99.89,C
prd_01318,413.76,38292109.17,99.89,C
prd_01668,412.58,38292521.75,99.89,C
prd_00535,412.05,38292933.8,99.89,C
prd_02276,409.76,38293343.56,99.89,C
prd_00840,409.66,38293753.22,99.89,C
prd_01561,408.36,38294161.58,99.89,C
prd_02424,407.04,38294568.62,99.9,C
prd_01591,405.29,38294973.91,99.9,C
prd_01517,402.44,38295376.35,99.9,C
prd_00541,402.43,38295778.78,99.9,C
prd_01690,397.03,38296175.81,99.9,C
prd_00325,396.8,38296572.61,99.9,C
prd_01861,396.44,38296969.05,99.9,C
prd_02301,395.36,38297364.41,99.9,C
prd_01678,392.04,38297756.45,99.9,C
prd_01383,390.97,38298147.42,99.9,C
prd_02339,390.6,38298538.02,99.91,C
prd_02188,389.33,38298927.35,99.91,C
prd_00572,387.3,38299314.65,99.91,C
prd_02381,385.63,38299700.28,99.91,C
prd_02416,383.81,38300084.09,99.91,C
prd_02290,383.52,38300467.61,99.91,C
prd_01968,383.21,38300850.82,99.91,C
prd_02006,383.15,38301233.97,99.91,C
prd_01691,382.36,38301616.33,99.91,C
prd_01558,381.09,38301997.42,99.91,C
prd_00909,378.14,38302375.56,99.92,C
prd_01252,376.01,38302751.57,99.92,C
prd_02363,371.93,38303123.5,99.92,C
prd_01875,368.0,38303491.5,99.92,C
prd_02356,367.2,38303858.7,99.92,C
prd_01543,366.56,38304225.26,99.92,C
prd_01231,366.28,38304591.54,99.92,C
prd_01688,366.17,38304957.71,99.92,C
prd_01585,365.65,38305323.36,99.92,C
prd_02316,365.5,38305688.86,99.92,C
prd_02428,365.36,38306054.22,99.93,C
prd_02079,365.24,38306419.46,99.93,C
prd_01885,363.94,38306783.4,99.93,C
prd_01443,363.65,38307147.05,99.93,C
prd_00405,363.25,38307510.3,99.93,C
prd_02261,361.34,38307871.64,99.93,C
prd_02278,360.8,38308232.44,99.93,C
prd_01980,358.94,38308591.38,99.93,C
prd_01698,358.8,38308950.18,99.93,C
prd_01577,358.33,38309308.51,99.93,C
prd_01889,358.29,38309666.8,99.93,C
prd_02409,356.24,38310023.04,99.94,C
prd_01923,354.68,38310377.72,99.94,C
prd_02410,352.35,38310730.07,99.94,C
prd_01982,351.31,38311081.38,99.94,C
prd_02102,348.72,38311430.1,99.94,C
prd_01779,348.62,38311778.72,99.94,C
prd_01397,347.12,38312125.84,99.94,C
prd_01405,345.35,38312471.19,99.94,C
prd_00998,345.27,38312816.46,99.94,C
prd_01307,343.36,38313159.82,99.94,C
prd_01722,342.43,38313502.25,99.94,C
prd_02306,342.38,38313844.63,99.95,C
prd_01741,342.09,38314186.72,99.95,C
prd_02213,339.07,38314525.79,99.95,C
prd_01228,337.95,38314863.74,99.95,C
prd_02088,337.25,38315200.99,99.95,C
prd_02153,336.09,38315537.08,99.95,C
prd_02067,334.62,38315871.7,99.95,C
prd_02454,333.64,38316205.34,99.95,C
prd_01565,333.34,38316538.68,99.95,C
prd_02224,332.38,38316871.06,99.95,C
prd_02309,332.36,38317203.42,99.95,C
prd_00922,331.17,38317534.59,99.96,C
prd_00889,330.64,38317865.23,99.96,C
prd_00815,327.17,38318192.4,99.96,C
prd_01636,326.88,38318519.28,99.96,C
prd_01114,325.6,38318844.88,99.96,C
prd_01863,325.02,38319169.9,99.96,C
prd_01609,324.88,38319494.78,99.96,C
prd_02349,324.84,38319819.62,99.96,C
prd_02474,323.26,38320142.88,99.96,C
prd_02380,322.82,38320465.7,99.96,C
prd_02348,322.18,38320787.88,99.96,C
prd_01128,321.39,38321109.27,99.96,C
prd_01355,320.58,38321429.85,99.97,C
prd_01283,318.77,38321748.62,99.97,C
prd_02402,316.8,38322065.42,99.97,C
prd_01713,314.02,38322379.44,99.97,C
prd_01341,313.73,38322693.17,99.97,C
prd_01455,313.62,38323006.79,99.97,C
prd_01943,313.54,38323320.33,99.97,C
prd_02283,312.27,38323632.6,99.97,C
prd_01292,306.36,38323938.96,99.97,C
prd_02365,306.03,38324244.99,99.97,C
prd_01568,305.6,38324550.59,99.97,C
prd_02442,305.22,38324855.81,99.97,C
prd_02299,304.8,38325160.61,99.98,C
prd_02061,304.53,38325465.14,99.98,C
prd_01111,303.59,38325768.73,99.98,C
prd_02231,301.92,38326070.65,99.98,C
prd_02270,301.8,38326372.45,99.98,C
prd_02212,300.78,38326673.23,99.98,C
prd_01016,300.6,38326973.83,99.98,C
prd_00881,300.1,38327273.93,99.98,C
prd_01424,299.25,38327573.18,99.98,C
prd_02375,299.15,38327872.33,99.98,C
prd_02218,298.83,38328171.16,99.98,C
prd_01610,298.46,38328469.62,99.98,C
prd_02228,297.82,38328767.44,99.98,C
prd_02408,295.92,38329063.36,99.99,C
prd_02266,294.12,38329357.48,99.99,C
prd_01439,293.79,38329651.27,99.99,C
prd_01921,288.61,38329939.88,99.99,C
prd_00652,287.61,38330227.49,99.99,C
prd_01762,287.2,38330514.69,99.99,C
prd_01530,286.74,38330801.43,99.99,C
prd_02486,285.8,38331087.23,99.99,C
prd_01734,283.87,38331371.1,99.99,C
prd_02044,283.8,38331654.9,99.99,C
prd_02298,281.21,38331936.11,99.99,C
prd_00831,280.6,38332216.71,99.99,C
prd_01886,278.97,38332495.68,99.99,C
prd_01226,277.74,38332773.42,100.0,C
prd_02470,277.48,38333050.9,100.0,C
prd_01482,277.27,38333328.17,100.0,C
prd_01757,275.88,38333604.05,100.0,C
prd_01580,275.83,38333879.88,100.0,C
prd_02112,275.62,38334155.5,100.0,C
prd_02289,274.34,38334429.84,100.0,C
prd_01872,273.96,38334703.8,100.0,C
prd_01504,273.6,38334977.4,100.0,C
prd_01887,271.62,38335249.02,100.0,C
prd_01272,268.81,38335517.83,100.0,C
prd_01350,268.57,38335786.4,100.0,C
prd_01321,267.96,38336054.36,100.0,C
prd_02059,267.54,38336321.9,100.0,C
prd_01782,265.98,38336587.88,100.01,C
prd_02126,265.39,38336853.27,100.01,C
prd_02434,264.81,38337118.08,100.01,C
prd_02168,263.85,38337381.93,100.01,C
prd_01005,263.71,38337645.64,100.01,C
prd_02201,253.79,38337899.43,100.01,C
prd_01852,251.96,38338151.39,100.01,C
prd_01784,251.6,38338402.99,100.01,C
prd_02065,251.45,38338654.44,100.01,C
prd_01939,246.56,38338901.0,100.01,C
prd_02390,245.42,38339146.42,100.01,C
prd_02155,245.16,38339391.58,100.01,C
prd_01351,244.4,38339635.98,100.01,C
prd_00711,241.83,38339877.81,100.01,C
prd_02167,240.7,38340118.51,100.01,C
prd_00833,240.39,38340358.9,100.01,C
prd_01850,239.13,38340598.03,100.02,C
prd_01270,237.04,38340835.07,100.02,C
prd_02282,235.26,38341070.33,100.02,C
prd_02178,234.5,38341304.83,100.02,C
prd_00867,233.73,38341538.56,100.02,C
prd_02185,232.46,38341771.02,100.02,C
prd_02107,228.85,38341999.87,100.02,C
prd_01851,228.76,38342228.63,100.02,C
prd_02077,228.67,38342457.3,100.02,C
prd_02038,226.25,38342683.55,100.02,C
prd_02154,224.35,38342907.9,100.02,C
prd_01524,224.09,38343131.99,100.02,C
prd_02431,224.0,38343355.99,100.02,C
prd_00625,223.69,38343579.68,100.02,C
prd_01204,223.01,38343802.69,100.02,C
prd_01298,222.35,38344025.04,100.02,C
prd_02243,222.1,38344247.14,100.03,C
prd_01537,221.55,38344468.69,100.03,C
prd_02129,219.1,38344687.79,100.03,C
prd_02307,216.77,38344904.56,100.03,C
prd_02399,216.31,38345120.87,100.03,C
prd_02225,215.6,38345336.47,100.03,C
prd_02443,215.26,38345551.73,100.03,C
prd_02490,214.58,38345766.31,100.03,C
prd_01781,214.39,38345980.7,100.03,C
prd_01640,212.63,38346193.33,100.03,C
prd_02132,210.08,38346403.41,100.03,C
prd_00888,209.74,38346613.15,100.03,C
prd_01776,207.66,38346820.81,100.03,C
prd_01167,203.46,38347024.27,100.03,C
prd_02425,202.51,38347226.78,100.03,C
prd_01797,200.1,38347426.88,100.03,C
prd_01641,199.01,38347625.89,100.03,C
prd_02066,197.71,38347823.6,100.03,C
prd_02025,196.28,38348019.88,100.03,C
prd_01772,195.93,38348215.81,100.04,C
prd_01138,195.68,38348411.49,100.04,C
prd_01400,195.28,38348606.77,100.04,C
prd_01376,194.89,38348801.66,100.04,C
prd_02157,189.75,38348991.41,100.04,C
prd_02256,189.41,38349180.82,100.04,C
prd_01721,189.01,38349369.83,100.04,C
prd_01964,183.12,38349552.95,100.04,C
prd_02205,178.16,38349731.11,100.04,C
prd_01929,177.82,38349908.93,100.04,C
prd_01837,177.76,38350086.69,100.04,C
prd_01959,173.37,38350260.06,100.04,C
prd_01969,173.24,38350433.3,100.04,C
prd_01973,172.87,38350606.17,100.04,C
prd_00876,172.2,38350778.37,100.04,C
prd_01686,170.2,38350948.57,100.04,C
prd_01966,169.33,38351117.9,100.04,C
prd_02455,167.86,38351285.76,100.04,C
prd_01422,166.71,38351452.47,100.04,C
prd_02320,166.37,38351618.84,100.04,C
prd_01175,165.56,38351784.4,100.04,C
prd_02353,164.17,38351948.57,100.05,C
prd_01470,162.79,38352111.36,100.05,C
prd_01566,160.2,38352271.56,100.05,C
prd_00918,160.14,38352431.7,100.05,C
prd_01074,159.83,38352591.53,100.05,C
prd_02440,158.64,38352750.17,100.05,C
prd_02254,158.54,38352908.71,100.05,C
prd_02389,157.59,38353066.3,100.05,C
prd_02295,156.44,38353222.74,100.05,C
prd_02192,151.05,38353373.79,100.05,C
prd_02070,150.27,38353524.06,100.05,C
prd_01985,148.59,38353672.65,100.05,C
prd_02200,147.78,38353820.43,100.05,C
prd_02255,147.59,38353968.02,100.05,C
prd_01435,147.28,38354115.3,100.05,C
prd_02101,144.52,38354259.82,100.05,C
prd_01057,139.31,38354399.13,100.05,C
prd_02469,138.96,38354538.09,100.05,C
prd_01650,136.55,38354674.64,100.05,C
prd_02026,135.2,38354809.84,100.05,C
prd_01893,135.1,38354944.94,100.05,C
prd_02089,134.09,38355079.03,100.05,C
prd_02311,133.59,38355212.62,100.05,C
prd_01947,133.2,38355345.82,100.05,C
prd_01918,130.42,38355476.24,100.05,C
prd_01773,127.35,38355603.59,100.05,C
prd_02191,123.81,38355727.4,100.06,C
prd_02378,122.74,38355850.14,100.06,C
